ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"8,661,100",411,200,0.95,1,"2,111,951","44,773,361,200","21,200","21,250","20,950","21,100",2024/12/30
"21,243,700","1,013",-350,-1.64,2,"2,111,951","44,350,971,000","21,000","21,350","20,850","21,350",2024/12/27
"23,543,300","1,101",-150,-0.70,2,"2,111,951","45,090,153,850","21,350","21,750","21,300","21,700",2024/12/26
"3,900,200",181,-100,-0.46,2,"2,111,951","45,406,946,500","21,500","21,700","21,450","21,650",2024/12/24
"33,708,550","1,569",350,1.65,1,"2,111,951","45,618,141,600","21,600","21,800","21,250","21,500",2024/12/23
"81,553,750","3,837",-100,-0.47,2,"2,111,951","44,878,958,750","21,250","21,500","20,950","20,950",2024/12/20
"51,027,000","2,394",50,0.23,1,"2,111,951","45,090,153,850","21,350","21,450","20,900","21,400",2024/12/19
"19,799,250",932,300,1.43,1,"2,111,951","44,984,556,300","21,300","21,350","21,150","21,350",2024/12/18
"110,224,700","5,234",-50,-0.24,2,"2,111,951","44,350,971,000","21,000","21,400","20,900","21,250",2024/12/17
"65,779,800","3,087",-550,-2.55,2,"2,111,951","44,456,568,550","21,050","21,900","21,050","21,600",2024/12/16
"18,242,750",847,200,0.93,1,"2,111,951","45,618,141,600","21,600","21,600","21,400","21,400",2024/12/13
"31,845,850","1,483",100,0.47,1,"2,111,951","45,195,751,400","21,400","21,750","21,300","21,500",2024/12/12
"41,371,650","1,949",200,0.95,1,"2,111,951","44,984,556,300","21,300","21,450","20,950","21,100",2024/12/11
"168,468,950","8,026",500,2.43,1,"2,111,951","44,562,166,100","21,100","21,300","20,700","20,700",2024/12/10
"86,487,400","4,184",-700,-3.29,2,"2,111,951","43,506,190,600","20,600","21,300","20,500","21,300",2024/12/09
"63,389,050","2,936",-300,-1.39,2,"2,111,951","44,984,556,300","21,300","21,950","21,000","21,000",2024/12/06
"138,376,650","6,383",-200,-0.92,2,"2,111,951","45,618,141,600","21,600","22,100","21,500","21,800",2024/12/05
"54,163,350","2,471",-700,-3.11,2,"2,111,951","46,040,531,800","21,800","22,400","21,750","21,900",2024/12/04
"37,320,350","1,659",450,2.04,1,"2,111,951","47,518,897,500","22,500","22,700","22,050","22,100",2024/12/03
"40,386,050","1,812",-150,-0.68,2,"2,111,951","46,568,519,550","22,050","22,550","22,050","22,050",2024/12/02
"99,873,850","4,548",500,2.30,1,"2,111,951","46,885,312,200","22,200","22,400","21,250","21,700",2024/11/29
"40,547,250","1,878",250,1.17,1,"2,111,951","45,829,336,700","21,700","21,800","21,300","21,450",2024/11/28
"48,794,450","2,272",100,0.47,1,"2,111,951","45,301,348,950","21,450","21,700","21,000","21,350",2024/11/27
"47,678,400","2,243",50,0.23,1,"2,111,951","45,090,153,850","21,350","21,550","21,050","21,300",2024/11/26
"70,124,300","3,308",350,1.67,1,"2,111,951","44,984,556,300","21,300","21,400","20,850","20,850",2024/11/25
"83,424,400","3,971",150,0.72,1,"2,111,951","44,245,373,450","20,950","21,350","20,500","20,800",2024/11/22
"73,781,150","3,556",50,0.24,1,"2,111,951","43,928,580,800","20,800","21,150","20,550","20,750",2024/11/21
"60,606,400","2,952",250,1.22,1,"2,111,951","43,822,983,250","20,750","20,900","20,150","20,350",2024/11/20
"18,209,150",895,250,1.23,1,"2,111,951","43,294,995,500","20,500","20,850","20,300","20,850",2024/11/19
"54,939,100","2,703",100,0.50,1,"2,111,951","42,767,007,750","20,250","20,800","20,100","20,100",2024/11/18
"99,877,950","4,943",50,0.25,1,"2,111,951","42,555,812,650","20,150","20,750","20,000","20,750",2024/11/15
"67,913,250","3,359",0,0.00,3,"2,111,951","42,450,215,100","20,100","20,600","20,000","20,550",2024/11/14
"103,500,650","5,095",-350,-1.71,2,"2,111,951","42,450,215,100","20,100","20,850","20,100","20,850",2024/11/13
"188,600,000","9,098",-400,-1.92,2,"2,111,951","43,189,397,950","20,450","21,300","20,450","20,850",2024/11/12
"82,689,500","3,977",-150,-0.71,2,"2,111,951","44,034,178,350","20,850","21,450","20,600","21,000",2024/11/11
"6,924,650",329,-50,-0.24,2,"2,111,951","44,350,971,000","21,000","21,150","21,000","21,050",2024/11/08
"51,084,000","2,429",0,0.00,3,"2,111,951","44,456,568,550","21,050","21,350","20,800","21,150",2024/11/07
"62,572,800","2,978",0,0.00,3,"2,111,951","44,456,568,550","21,050","21,450","20,850","21,000",2024/11/06
"41,010,500","1,954",0,0.00,3,"2,111,951","44,456,568,550","21,050","21,150","20,750","21,150",2024/11/05
"19,455,400",925,50,0.24,1,"2,111,951","44,456,568,550","21,050","21,400","20,950","21,000",2024/11/04
"45,883,850","2,186",0,0.00,3,"2,111,951","44,350,971,000","21,000","21,200","20,900","20,900",2024/11/01
"82,370,850","3,918",50,0.24,1,"2,111,951","44,350,971,000","21,000","21,700","20,800","20,850",2024/10/31
"82,161,350","3,938",250,1.21,1,"2,111,951","44,245,373,450","20,950","21,250","20,750","20,900",2024/10/30
"62,676,250","3,004",-100,-0.48,2,"2,111,951","43,717,385,700","20,700","21,400","20,700","20,850",2024/10/29
"3,355,300",160,-50,-0.24,2,"2,111,951","43,928,580,800","20,800","21,700","20,800","20,850",2024/10/28
"62,014,000","2,961",-200,-0.95,2,"2,111,951","44,034,178,350","20,850","21,300","20,800","21,050",2024/10/25
"125,282,700","5,951",100,0.48,1,"2,111,951","44,456,568,550","21,050","21,150","20,850","21,100",2024/10/24
"39,280,500","1,886",-150,-0.71,2,"2,111,951","44,245,373,450","20,950","21,000","20,650","21,000",2024/10/23
"41,474,150","1,959",-350,-1.63,2,"2,111,951","44,562,166,100","21,100","21,500","20,950","21,150",2024/10/22
"71,794,800","3,353",150,0.70,1,"2,111,951","45,301,348,950","21,450","22,250","21,200","21,300",2024/10/21
"27,786,050","1,308",-400,-1.84,2,"2,111,951","44,984,556,300","21,300","21,650","21,100","21,650",2024/10/18
"158,012,700","7,306",850,4.08,1,"2,111,951","45,829,336,700","21,700","22,150","20,850","20,850",2024/10/17
"163,262,450","7,780",-350,-1.65,2,"2,111,951","44,034,178,350","20,850","21,600","20,650","21,200",2024/10/16
"21,293,400","1,013",200,0.95,1,"2,111,951","44,773,361,200","21,200","21,300","20,750","21,300",2024/10/15
"42,139,400","2,020",-300,-1.41,2,"2,111,951","44,350,971,000","21,000","21,300","20,700","21,300",2024/10/14
"51,054,400","2,394",150,0.71,1,"2,111,951","44,984,556,300","21,300","21,400","21,100","21,150",2024/10/11
"170,647,100","8,156",150,0.71,1,"2,111,951","44,667,763,650","21,150","21,300","20,750","21,000",2024/10/10
"78,437,800","3,741",100,0.48,1,"2,111,951","44,350,971,000","21,000","21,500","20,700","20,900",2024/10/08
"51,669,750","2,479",50,0.24,1,"2,111,951","44,139,775,900","20,900","20,950","20,650","20,850",2024/10/07
"30,797,150","1,480",100,0.48,1,"2,111,951","44,034,178,350","20,850","20,900","20,600","20,750",2024/10/04
"13,587,100",657,0,0.00,3,"2,111,951","43,822,983,250","20,750","20,850","20,500","20,750",2024/10/02
"59,148,250","2,854",0,0.00,3,"2,111,951","43,822,983,250","20,750","20,950","20,450","20,800",2024/09/30
"34,669,300","1,667",0,0.00,3,"2,111,951","43,822,983,250","20,750","20,950","20,700","20,750",2024/09/27
"18,444,800",890,50,0.24,1,"2,111,951","43,822,983,250","20,750","20,800","20,600","20,800",2024/09/26
"45,274,900","2,186",-100,-0.48,2,"2,111,951","43,717,385,700","20,700","21,050","20,600","20,850",2024/09/25
"15,520,400",749,150,0.73,1,"2,111,951","43,928,580,800","20,800","21,000","20,550","20,900",2024/09/24
"56,814,850","2,729",-150,-0.72,2,"2,111,951","43,611,788,150","20,650","21,250","20,600","20,850",2024/09/23
"52,537,750","2,495",-200,-0.95,2,"2,111,951","43,928,580,800","20,800","21,500","20,800","21,100",2024/09/20
"21,675,450","1,037",100,0.48,1,"2,111,951","44,350,971,000","21,000","21,000","20,750","20,900",2024/09/19
"11,691,600",558,100,0.48,1,"2,111,951","44,139,775,900","20,900","21,050","20,900","20,950",2024/09/13
"28,212,400","1,361",150,0.73,1,"2,111,951","43,928,580,800","20,800","20,900","20,550","20,650",2024/09/12
"31,004,350","1,512",-50,-0.24,2,"2,111,951","43,611,788,150","20,650","21,000","20,400","21,000",2024/09/11
"30,406,800","1,459",-400,-1.90,2,"2,111,951","43,717,385,700","20,700","21,250","20,650","20,800",2024/09/10
"58,211,600","2,829",400,1.93,1,"2,111,951","44,562,166,100","21,100","21,100","20,300","20,350",2024/09/09
"54,173,650","2,604",-550,-2.59,2,"2,111,951","43,717,385,700","20,700","21,500","20,650","21,500",2024/09/06
"217,692,450","10,156",-650,-2.97,2,"2,111,951","44,878,958,750","21,250","22,350","21,200","22,350",2024/09/05
"27,609,450","1,264",-400,-1.79,2,"2,111,951","46,251,726,900","21,900","22,300","21,650","22,100",2024/09/04
"41,480,750","1,874",250,1.13,1,"2,111,951","47,096,507,300","22,300","22,500","22,000","22,100",2024/09/03
"5,446,350",246,-300,-1.34,2,"2,111,951","46,568,519,550","22,050","22,350","22,000","22,350",2024/09/02
"6,551,950",296,300,1.36,1,"2,111,951","47,202,104,850","22,350","22,550","22,050","22,550",2024/08/30
"13,419,900",612,50,0.23,1,"2,111,951","46,568,519,550","22,050","22,450","21,850","22,450",2024/08/29
"147,298,050","6,723",-250,-1.12,2,"2,111,951","46,462,922,000","22,000","22,400","21,850","22,400",2024/08/28
"153,756,100","7,019",100,0.45,1,"2,111,951","46,990,909,750","22,250","22,500","21,800","22,500",2024/08/27
"236,975,500","10,674",-50,-0.23,2,"2,111,951","46,779,714,650","22,150","22,550","22,050","22,250",2024/08/26
"72,867,800","3,304",50,0.23,1,"2,111,951","46,885,312,200","22,200","22,500","21,850","22,500",2024/08/23
"70,247,900","3,188",-200,-0.89,2,"2,111,951","46,779,714,650","22,150","22,600","21,800","22,500",2024/08/22
"25,728,650","1,156",450,2.05,1,"2,111,951","47,202,104,850","22,350","22,350","21,950","22,100",2024/08/21
"39,497,300","1,802",300,1.39,1,"2,111,951","46,251,726,900","21,900","22,000","21,550","21,900",2024/08/20
"38,399,250","1,794",0,0.00,3,"2,111,951","45,618,141,600","21,600","21,600","21,300","21,300",2024/08/19
"63,588,100","2,944",200,0.93,1,"2,111,951","45,618,141,600","21,600","21,900","21,400","21,500",2024/08/16
"12,452,500",584,200,0.94,1,"2,111,951","45,195,751,400","21,400","21,900","21,050","21,900",2024/08/14
"11,321,800",533,-200,-0.93,2,"2,111,951","44,773,361,200","21,200","21,950","21,050","21,400",2024/08/13
"17,023,800",802,400,1.90,1,"2,111,951","45,195,751,400","21,400","21,400","20,900","21,000",2024/08/12
"27,551,400","1,309",50,0.24,1,"2,111,951","44,350,971,000","21,000","21,800","20,950","21,800",2024/08/09
"116,383,600","5,613",500,2.44,1,"2,111,951","44,245,373,450","20,950","21,150","20,250","20,850",2024/08/08
"132,147,200","6,394",-200,-0.97,2,"2,111,951","43,189,397,950","20,450","21,300","20,400","21,300",2024/08/07
"74,847,600","3,603",300,1.47,1,"2,111,951","43,611,788,150","20,650","21,300","20,100","20,100",2024/08/06
"220,175,250","10,391","-2,150",-9.56,2,"2,111,951","42,978,202,850","20,350","22,500","20,350","22,500",2024/08/05
"124,852,300","5,546","-1,150",-4.86,2,"2,111,951","47,518,897,500","22,500","23,650","22,200","22,950",2024/08/02
"39,817,350","1,689",0,0.00,3,"2,111,951","49,947,641,150","23,650","23,950","23,450","23,950",2024/08/01
"40,154,600","1,706",100,0.42,1,"2,111,951","49,947,641,150","23,650","23,750","23,300","23,750",2024/07/31
"43,743,450","1,870",50,0.21,1,"2,111,951","49,736,446,050","23,550","23,550","23,200","23,350",2024/07/30
"60,465,850","2,594",550,2.40,1,"2,111,951","49,630,848,500","23,500","23,500","22,700","22,950",2024/07/29
"28,588,150","1,260",700,3.15,1,"2,111,951","48,469,275,450","22,950","23,050","22,000","22,800",2024/07/26
"115,675,900","5,203",-150,-0.67,2,"2,111,951","46,990,909,750","22,250","22,600","22,000","22,500",2024/07/25
"28,172,450","1,255",-150,-0.67,2,"2,111,951","47,307,702,400","22,400","22,650","22,300","22,500",2024/07/24
"10,617,150",468,-100,-0.44,2,"2,111,951","47,624,495,050","22,550","23,200","22,550","23,200",2024/07/23
"18,114,350",797,-200,-0.88,2,"2,111,951","47,835,690,150","22,650","23,350","22,600","23,200",2024/07/22
"105,597,550","4,625",-550,-2.35,2,"2,111,951","48,258,080,350","22,850","23,450","22,600","23,450",2024/07/19
"14,069,150",600,-300,-1.27,2,"2,111,951","49,419,653,400","23,400","23,700","23,200","23,700",2024/07/18
"68,546,200","2,896",450,1.94,1,"2,111,951","50,053,238,700","23,700","23,900","23,250","23,300",2024/07/17
"80,574,300","3,472",0,0.00,3,"2,111,951","49,102,860,750","23,250","23,450","23,050","23,250",2024/07/16
"63,069,850","2,746",700,3.10,1,"2,111,951","49,102,860,750","23,250","23,250","22,550","22,550",2024/07/15
"51,394,250","2,281",250,1.12,1,"2,111,951","47,624,495,050","22,550","23,300","22,250","22,300",2024/07/12
"48,810,750","2,199",50,0.22,1,"2,111,951","47,096,507,300","22,300","22,500","22,050","22,500",2024/07/11
"10,528,550",475,100,0.45,1,"2,111,951","46,990,909,750","22,250","22,250","22,100","22,250",2024/07/10
"13,856,050",624,50,0.23,1,"2,111,951","46,779,714,650","22,150","22,600","22,000","22,200",2024/07/09
"26,337,400","1,190",0,0.00,3,"2,111,951","46,674,117,100","22,100","22,500","22,000","22,500",2024/07/08
"29,245,400","1,321",0,0.00,3,"2,111,951","46,674,117,100","22,100","22,700","22,100","22,700",2024/07/05
