ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,대전광역시 유성구 테크노7로 32-13(용산동),이종원,042-932-4850,2025.08.08 AM 11:26:36,2004/07/16,www.syswork.co.kr,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",KR7269620001,"SYSWORK CO., LTD",시스웍,269620,2017/12/26,"148,582,691",100,관리종목(소속부없음)
