ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,"GEORGE TOWN,GRAND CAYMAN KY1-1112 CAYMAN ISLANDS",유대희,031-932-9970,2025.08.08 AM 11:17:40,2008/08/28,www.globalsmtech.com,기타 금융업,KYG3931T1076,Global SM Tech Limited,글로벌에스엠,900070,2009/12/23,"53,743,968",0.5,외국기업(소속부없음)
