ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"30,211,564,600","2,233,148",510,4.03,1,"8,987,520","118,185,888,000","13,150","14,080","12,430","12,430",2024/12/30
"7,522,364,440","589,166",30,0.24,1,"8,987,520","113,602,252,800","12,640","13,120","12,480","12,750",2024/12/27
"8,524,174,320","664,027",-900,-6.66,2,"8,987,520","113,332,627,200","12,610","13,450","12,530","13,390",2024/12/26
"8,617,681,830","637,448",-350,-2.53,2,"8,987,520","121,421,395,200","13,510","14,000","13,170","13,980",2024/12/24
"9,731,575,100","687,245",-390,-2.74,2,"8,987,520","124,567,027,200","13,860","14,550","13,820","14,360",2024/12/23
"29,241,513,690","1,966,713","-1,490",-9.47,2,"8,987,520","128,072,160,000","14,250","15,810","13,930","15,740",2024/12/20
"147,642,745,950","9,405,640","1,740",12.43,1,"8,987,520","141,463,564,800","15,740","16,670","13,410","13,500",2024/12/19
"9,705,027,610","678,991",-700,-4.76,2,"8,987,520","125,825,280,000","14,000","14,800","14,000","14,530",2024/12/18
"36,442,358,190","2,441,620",190,1.31,1,"8,987,520","132,116,544,000","14,700","15,650","14,290","14,700",2024/12/17
"14,294,533,250","1,004,203",-430,-2.88,2,"8,987,520","130,408,915,200","14,510","14,550","13,880","14,390",2024/12/16
"33,218,724,870","2,234,980",380,2.61,1,"8,987,520","134,273,548,800","14,940","15,390","14,380","14,700",2024/12/13
"22,524,103,910","1,555,954",-960,-6.19,2,"8,987,520","130,858,291,200","14,560","14,880","14,010","14,580",2024/12/12
"26,490,062,390","1,701,876",-530,-3.30,2,"8,987,520","139,486,310,400","15,520","16,040","15,180","15,880",2024/12/11
"148,667,919,140","9,049,741","1,580",10.92,1,"8,987,520","144,249,696,000","16,050","17,120","15,550","16,230",2024/12/10
"94,416,749,910","6,597,431","1,040",7.74,1,"8,987,520","130,049,414,400","14,470","14,790","13,000","13,370",2024/12/09
"23,634,271,960","1,759,670",-760,-5.36,2,"8,987,520","120,702,393,600","13,430","14,090","12,950","13,540",2024/12/06
"94,967,875,900","6,453,298",330,2.38,1,"8,987,520","127,532,908,800","14,190","15,240","14,070","14,380",2024/12/05
"31,639,076,300","2,200,914","-1,410",-9.23,2,"8,987,520","124,567,027,200","13,860","15,190","13,630","14,970",2024/12/04
"225,325,115,120","14,412,749","1,640",12.03,1,"8,987,520","137,239,430,400","15,270","16,940","13,500","14,120",2024/12/03
"137,256,063,860","10,470,412","2,420",21.59,1,"8,987,520","122,499,897,600","13,630","14,270","11,250","11,450",2024/12/02
"13,721,349,520","1,223,078",-490,-4.19,2,"8,987,520","100,750,099,200","11,210","11,640","10,840","11,190",2024/11/29
"6,625,851,260","560,583",-340,-2.82,2,"8,987,520","105,153,984,000","11,700","12,220","11,600","12,220",2024/11/28
"6,624,589,750","549,636",280,2.38,1,"8,987,520","108,209,740,800","12,040","12,140","11,840","11,990",2024/11/27
"9,027,713,150","769,212",190,1.64,1,"8,987,520","105,693,235,200","11,760","11,870","11,570","11,870",2024/11/26
"24,746,932,610","2,132,392",10,0.09,1,"8,987,520","103,985,606,400","11,570","11,990","11,240","11,820",2024/11/25
"192,766,412,170","16,561,758",760,7.04,1,"8,987,520","103,895,731,200","11,560","12,580","10,690","11,340",2024/11/22
"62,752,703,380","6,533,746","2,490",29.96,4,"8,987,520","97,065,216,000","10,800","10,800","8,430","9,110",2024/11/21
"1,323,230,090","161,607",40,0.48,1,"8,987,520","74,686,291,200","8,310","8,350","8,050","8,290",2024/11/20
"1,898,996,980","229,164",20,0.24,1,"8,987,520","74,326,790,400","8,270","8,520","8,090","8,250",2024/11/19
"3,982,599,610","477,166",150,1.85,1,"8,987,520","74,147,040,000","8,250","8,670","8,200","8,430",2024/11/18
"21,323,244,860","2,563,725",720,9.76,1,"8,987,520","72,798,912,000","8,100","8,900","6,800","7,380",2024/11/15
"931,038,670","123,135",-200,-2.64,2,"8,987,520","66,327,897,600","7,380","7,810","7,370","7,500",2024/11/14
"2,314,236,070","291,446",-820,-9.76,2,"8,987,520","68,125,401,600","7,580","8,500","7,580","8,360",2024/11/13
"18,904,828,760","2,120,552",660,8.53,1,"8,987,520","75,495,168,000","8,400","9,470","7,760","7,800",2024/11/12
"291,128,020","37,332",-300,-3.73,2,"8,987,520","69,563,404,800","7,740","8,050","7,670","8,040",2024/11/11
"264,784,460","33,008",40,0.50,1,"8,987,520","72,259,660,800","8,040","8,120","7,800","8,000",2024/11/08
"471,394,600","58,143",-40,-0.50,2,"8,987,520","71,900,160,000","8,000","8,270","7,960","8,040",2024/11/07
"281,572,540","34,927",-150,-1.83,2,"8,987,520","72,259,660,800","8,040","8,180","7,980","8,110",2024/11/06
"1,074,904,400","129,750",190,2.38,1,"8,987,520","73,607,788,800","8,190","8,460","8,000","8,050",2024/11/05
"532,830,150","67,023",260,3.36,1,"8,987,520","71,900,160,000","8,000","8,070","7,740","7,790",2024/11/04
"201,385,600","25,973",60,0.78,1,"8,987,520","69,563,404,800","7,740","7,820","7,600","7,600",2024/11/01
"103,291,790","13,563",60,0.79,1,"8,987,520","69,024,153,600","7,680","7,700","7,490","7,630",2024/10/31
"118,909,300","15,707",80,1.06,1,"8,987,520","68,484,902,400","7,620","7,620","7,450","7,520",2024/10/30
"146,904,470","19,631",100,1.34,1,"8,987,520","67,765,900,800","7,540","7,580","7,330","7,430",2024/10/29
"154,301,010","20,911",170,2.34,1,"8,987,520","66,867,148,800","7,440","7,440","7,210","7,350",2024/10/28
"170,192,510","23,459",50,0.69,1,"8,987,520","65,339,270,400","7,270","7,350","7,180","7,220",2024/10/25
"181,938,060","25,007",0,0.00,3,"8,987,520","64,889,894,400","7,220","7,410","7,170","7,180",2024/10/24
"199,200,830","27,768",20,0.28,1,"8,987,520","64,889,894,400","7,220","7,250","7,060","7,200",2024/10/23
"187,487,090","26,059",-110,-1.50,2,"8,987,520","64,710,144,000","7,200","7,480","7,110","7,300",2024/10/22
"97,142,410","13,314",10,0.14,1,"8,987,520","65,698,771,200","7,310","7,540","7,230","7,540",2024/10/21
"167,454,550","23,166",0,0.00,3,"8,987,520","65,608,896,000","7,300","7,300","7,200","7,250",2024/10/18
"115,821,820","15,820",-60,-0.82,2,"8,987,520","65,608,896,000","7,300","7,450","7,290","7,360",2024/10/17
"136,137,140","18,395",-180,-2.39,2,"8,987,520","66,148,147,200","7,360","7,540","7,360","7,540",2024/10/16
"332,968,890","43,712",-80,-1.05,2,"8,987,520","67,765,900,800","7,540","7,890","7,500","7,620",2024/10/15
"228,002,200","30,122",120,1.60,1,"8,987,520","68,484,902,400","7,620","7,650","7,350","7,460",2024/10/14
"271,744,200","36,344",-80,-1.06,2,"8,987,520","67,406,400,000","7,500","7,660","7,200","7,580",2024/10/11
"158,168,180","20,792",-90,-1.17,2,"8,987,520","68,125,401,600","7,580","7,750","7,550","7,670",2024/10/10
"208,752,670","27,190",-10,-0.13,2,"8,987,520","68,934,278,400","7,670","7,800","7,480","7,680",2024/10/08
"438,305,010","57,425",330,4.49,1,"8,987,520","69,024,153,600","7,680","7,760","7,240","7,350",2024/10/07
"75,161,260","10,217",0,0.00,3,"8,987,520","66,058,272,000","7,350","7,450","7,270","7,280",2024/10/04
"163,725,350","22,184",-190,-2.52,2,"8,987,520","66,058,272,000","7,350","7,490","7,330","7,410",2024/10/02
"142,450,940","18,724",-130,-1.69,2,"8,987,520","67,765,900,800","7,540","7,740","7,530","7,670",2024/09/30
"280,207,690","36,348",0,0.00,3,"8,987,520","68,934,278,400","7,670","7,810","7,600","7,670",2024/09/27
"312,222,220","41,047",160,2.13,1,"8,987,520","68,934,278,400","7,670","7,700","7,300","7,510",2024/09/26
"327,208,110","43,084",-20,-0.27,2,"8,987,520","67,496,275,200","7,510","7,700","7,490","7,590",2024/09/25
"2,365,113,500","307,229",210,2.87,1,"8,987,520","67,676,025,600","7,530","7,980","7,260","7,260",2024/09/24
"196,241,990","26,750",0,0.00,3,"8,987,520","65,788,646,400","7,320","7,460","7,180","7,320",2024/09/23
"223,089,420","30,430",60,0.83,1,"8,987,520","65,788,646,400","7,320","7,450","7,270","7,270",2024/09/20
"129,073,190","17,855",0,0.00,3,"8,987,520","65,249,395,200","7,260","7,390","7,120","7,390",2024/09/19
"262,555,960","35,956",-210,-2.81,2,"8,987,520","65,249,395,200","7,260","7,440","7,230","7,400",2024/09/13
"2,939,297,420","383,791",500,7.17,1,"8,987,520","67,136,774,400","7,470","8,130","7,060","7,060",2024/09/12
"127,102,860","18,056",0,0.00,3,"8,987,520","62,643,014,400","6,970","7,160","6,900","6,900",2024/09/11
"94,538,930","13,423",-120,-1.69,2,"8,987,520","62,643,014,400","6,970","7,150","6,950","7,090",2024/09/10
"101,763,220","14,622",110,1.58,1,"8,987,520","63,721,516,800","7,090","7,130","6,730","6,730",2024/09/09
"217,248,370","30,640",-220,-3.06,2,"8,987,520","62,732,889,600","6,980","7,530","6,950","7,020",2024/09/06
"192,520,970","26,473",-130,-1.77,2,"8,987,520","64,710,144,000","7,200","7,510","7,150","7,340",2024/09/05
"213,417,030","28,951",-290,-3.81,2,"8,987,520","65,878,521,600","7,330","7,620","7,210","7,210",2024/09/04
"96,245,660","12,502",-80,-1.04,2,"8,987,520","68,484,902,400","7,620","7,800","7,620","7,660",2024/09/03
"228,589,430","30,082",-50,-0.65,2,"8,987,520","69,203,904,000","7,700","7,800","7,300","7,690",2024/09/02
"109,682,850","14,170",100,1.31,1,"8,987,520","69,653,280,000","7,750","7,820","7,650","7,650",2024/08/30
"151,210,510","19,658",-40,-0.52,2,"8,987,520","68,754,528,000","7,650","7,800","7,640","7,690",2024/08/29
"104,890,250","13,583",-80,-1.03,2,"8,987,520","69,114,028,800","7,690","7,980","7,690","7,700",2024/08/28
"124,567,300","15,989",-30,-0.38,2,"8,987,520","69,833,030,400","7,770","7,950","7,500","7,930",2024/08/27
