ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,"경기도 화성시 동탄기흥로 557 제4층 제406호 제407호 제408호 제409호 제410호 제411호 (영천동, 금강펜테리움IT타워)",김명한,031-330-2500,2025.08.08 AM 11:41:16,2000/07/15,www.knrsys.com,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",KR7199430000,KNR SYSTEMS Inc.,케이엔알시스템,199430,2024/03/07,"10,872,713",100,기술성장기업부
