ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
06,"Room 01, 21F, Prosper Commercial Building, 9 Yin Chong Street, Kowloon, Hong Kong",주영남,85236458129,2025.08.08 AM 11:17:36,2012/09/11,"",기타 금융업,HK0000307485,Great Rich Technologies Limited,GRT,900290,2016/10/25,"80,850,000",무액면,외국기업(소속부없음)
