ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"356,840",408,108,12.29,1,"10,587,170","10,449,536,790",987,998,766,998,2024/12/30
"2,613,847","3,206",26,3.05,1,"10,587,170","9,306,122,430",879,899,750,899,2024/12/27
"1,281,212","1,502",107,14.34,1,"10,587,170","9,030,856,010",853,856,853,856,2024/12/26
"1,073,717","1,363",-93,-11.08,2,"10,587,170","7,898,028,820",746,897,746,897,2024/12/24
"14,419,079","17,183",-148,-14.99,5,"10,587,170","8,882,635,630",839,997,839,997,2024/12/23
"1,632,504","1,655",97,10.90,1,"10,587,170","10,449,536,790",987,"1,000",800,"1,000",2024/12/20
"5,582,016","7,017",50,5.95,1,"10,587,170","9,422,581,300",890,966,720,900,2024/12/19
"538,208",640,2,0.24,1,"10,587,170","8,893,222,800",840,899,840,899,2024/12/18
"4,621,054","5,513",49,6.21,1,"10,587,170","8,872,048,460",838,848,800,848,2024/12/17
"875,487","1,102",88,12.55,1,"10,587,170","8,353,277,130",789,799,789,799,2024/12/16
"3,808,390","5,406",-28,-3.84,2,"10,587,170","7,421,606,170",701,828,701,800,2024/12/13
"18,756,402","24,638",-112,-13.32,2,"10,587,170","7,718,046,930",729,959,715,900,2024/12/12
"2,929,869","3,798",-38,-4.32,2,"10,587,170","8,903,809,970",841,996,748,996,2024/12/11
"2,867",3,5,0.57,1,"10,587,170","9,306,122,430",879,994,879,994,2024/12/10
"9,365,455","10,956",22,2.58,1,"10,587,170","9,253,186,580",874,974,801,972,2024/12/09
"32,728,008","37,270",52,6.50,1,"10,587,170","9,020,268,840",852,920,810,899,2024/12/06
"193,956",242,-23,-2.79,2,"10,587,170","8,469,736,000",800,899,800,899,2024/12/05
"970,453","1,211",16,1.98,1,"10,587,170","8,713,240,910",823,897,702,897,2024/12/04
"7,039,401","8,525",-142,-14.96,5,"10,587,170","8,543,846,190",807,999,807,999,2024/12/03
"6,317,150","7,646",11,1.17,1,"10,587,170","10,047,224,330",949,999,798,999,2024/12/02
"6,471,011","7,570",-47,-4.77,2,"10,587,170","9,930,765,460",938,999,840,999,2024/11/29
"1,490,259","1,503",89,9.93,1,"10,587,170","10,428,362,450",985,998,803,998,2024/11/28
"3,486,226","3,754",-157,-14.91,5,"10,587,170","9,486,104,320",896,"1,053",896,"1,052",2024/11/27
"805,723",756,99,10.38,1,"10,587,170","11,148,290,010","1,053","1,095",813,"1,095",2024/11/26
"213,668",224,-4,-0.42,2,"10,587,170","10,100,160,180",954,"1,000",816,"1,000",2024/11/25
"1,817,521","2,067",5,0.52,1,"10,587,170","10,142,508,860",958,"1,000",811,"1,000",2024/11/22
"3,138,008","3,737",-11,-1.14,2,"10,587,170","10,089,573,010",953,"1,000",820,887,2024/11/21
"1,390,800","1,709",9,0.94,1,"10,587,170","10,206,031,880",964,997,812,813,2024/11/20
"3,685,841","4,315",-42,-4.21,2,"10,587,170","10,110,747,350",955,999,849,999,2024/11/19
"2,391,036","2,803",-2,-0.20,2,"10,587,170","10,555,408,490",997,"1,100",851,"1,100",2024/11/18
"93,048",92,13,1.32,1,"10,587,170","10,576,582,830",999,"1,094",999,"1,094",2024/11/15
"20,849",21,60,6.48,1,"10,587,170","10,438,949,620",986,999,986,999,2024/11/14
"5,118,041","5,885",-3,-0.32,2,"10,587,170","9,803,719,420",926,997,802,997,2024/11/13
"3,028,399","3,258",-163,-14.93,5,"10,587,170","9,835,480,930",929,"1,099",929,"1,099",2024/11/12
"22,409",21,32,3.02,1,"10,587,170","11,561,189,640","1,092","1,099",912,"1,099",2024/11/11
"1,152,223","1,223",66,6.64,1,"10,587,170","11,222,400,200","1,060","1,100",901,994,2024/11/08
"1,091,640","1,218",1,0.10,1,"10,587,170","10,523,646,980",994,"1,000",866,"1,000",2024/11/07
"1,318,196","1,417",-2,-0.20,2,"10,587,170","10,513,059,810",993,999,862,862,2024/11/06
"997,185","1,012",23,2.37,1,"10,587,170","10,534,234,150",995,"1,111",835,"1,111",2024/11/05
"2,227,426","2,332",-127,-11.56,2,"10,587,170","10,290,729,240",972,"1,133",935,"1,133",2024/11/04
"33,959",33,101,10.12,1,"10,587,170","11,635,299,830","1,099","1,132",996,"1,132",2024/11/01
