ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"182,772,200","2,086","-1,200",-1.36,2,"1,467,590","128,120,607,000","87,300","88,600","87,100","88,000",2024/12/30
"302,870,000","3,441",-800,-0.90,2,"1,467,590","129,881,715,000","88,500","89,200","87,400","89,200",2024/12/27
"182,684,500","2,039",100,0.11,1,"1,467,590","131,055,787,000","89,300","90,100","89,300","89,600",2024/12/26
"254,167,700","2,859",-400,-0.45,2,"1,467,590","130,909,028,000","89,200","89,700","88,600","89,700",2024/12/24
"265,208,400","2,976",900,1.01,1,"1,467,590","131,496,064,000","89,600","89,700","88,600","89,000",2024/12/23
"320,183,100","3,613","-1,000",-1.11,2,"1,467,590","130,175,233,000","88,700","90,200","88,200","90,200",2024/12/20
"305,123,300","3,409","-1,100",-1.21,2,"1,467,590","131,642,823,000","89,700","90,300","89,100","90,300",2024/12/19
"309,574,100","3,409",200,0.22,1,"1,467,590","133,257,172,000","90,800","91,100","90,600","91,100",2024/12/18
"163,552,200","1,808",-100,-0.11,2,"1,467,590","132,963,654,000","90,600","90,900","90,000","90,700",2024/12/17
"219,358,100","2,417","-1,200",-1.31,2,"1,467,590","133,110,413,000","90,700","93,000","90,200","93,000",2024/12/16
"69,537,600",757,0,0.00,3,"1,467,590","134,871,521,000","91,900","92,700","91,200","91,700",2024/12/13
"167,719,500","1,827","1,100",1.21,1,"1,467,590","134,871,521,000","91,900","93,000","90,200","90,800",2024/12/12
"77,682,700",858,700,0.78,1,"1,467,590","133,257,172,000","90,800","91,000","90,100","90,100",2024/12/11
"100,420,600","1,115","1,000",1.12,1,"1,467,590","132,229,859,000","90,100","90,700","88,700","88,700",2024/12/10
"244,465,900","2,722","-3,200",-3.47,2,"1,467,590","130,762,269,000","89,100","91,600","88,900","90,200",2024/12/09
"326,520,800","3,549","2,000",2.21,1,"1,467,590","135,458,557,000","92,300","92,600","90,200","90,200",2024/12/06
"489,038,800","5,418","-1,600",-1.74,2,"1,467,590","132,523,377,000","90,300","91,900","89,800","91,900",2024/12/05
"523,971,600","5,735","-1,200",-1.29,2,"1,467,590","134,871,521,000","91,900","92,900","90,800","91,300",2024/12/04
"365,366,100","3,917",300,0.32,1,"1,467,590","136,632,629,000","93,100","93,900","92,700","92,800",2024/12/03
"365,933,500","3,970","1,400",1.53,1,"1,467,590","136,192,352,000","92,800","93,300","90,000","90,000",2024/12/02
"230,906,500","2,529","-2,300",-2.45,2,"1,467,590","134,137,726,000","91,400","94,100","90,300","94,100",2024/11/29
"134,469,300","1,433",0,0.00,3,"1,467,590","137,513,183,000","93,700","94,100","93,100","93,700",2024/11/28
"172,400,200","1,828",-400,-0.43,2,"1,467,590","137,513,183,000","93,700","95,300","93,200","95,000",2024/11/27
"192,802,100","2,054",100,0.11,1,"1,467,590","138,100,219,000","94,100","94,500","93,100","94,000",2024/11/26
"110,720,300","1,185","1,400",1.51,1,"1,467,590","137,953,460,000","94,000","94,000","92,300","93,000",2024/11/25
"128,393,800","1,390",100,0.11,1,"1,467,590","135,898,834,000","92,600","92,800","92,000","92,300",2024/11/22
"155,332,100","1,679",0,0.00,3,"1,467,590","135,752,075,000","92,500","93,200","91,700","92,300",2024/11/21
"84,025,900",908,100,0.11,1,"1,467,590","135,752,075,000","92,500","92,800","92,400","92,400",2024/11/20
"111,382,100","1,209",0,0.00,3,"1,467,590","135,605,316,000","92,400","93,000","91,600","92,000",2024/11/19
"280,839,300","3,037","2,500",2.78,1,"1,467,590","135,605,316,000","92,400","93,600","90,100","92,000",2024/11/18
"223,579,300","2,517","1,800",2.04,1,"1,467,590","131,936,341,000","89,900","90,100","88,000","88,900",2024/11/15
"194,142,600","2,211",100,0.11,1,"1,467,590","129,294,679,000","88,100","88,900","87,000","88,000",2024/11/14
"221,530,100","2,497","-1,800",-2.00,2,"1,467,590","129,147,920,000","88,000","90,000","87,800","88,500",2024/11/13
"504,658,000","5,619",-900,-0.99,2,"1,467,590","131,789,582,000","89,800","90,800","89,200","90,700",2024/11/12
"403,370,100","4,432","-1,400",-1.52,2,"1,467,590","133,110,413,000","90,700","92,500","90,500","92,100",2024/11/11
"336,077,700","3,618","-1,100",-1.18,2,"1,467,590","135,165,039,000","92,100","94,500","92,100","93,500",2024/11/08
"201,016,200","2,152","-1,100",-1.17,2,"1,467,590","136,779,388,000","93,200","94,000","92,500","93,900",2024/11/07
"275,881,200","2,960",500,0.53,1,"1,467,590","138,393,737,000","94,300","94,400","92,300","94,400",2024/11/06
"141,872,200","1,516",-300,-0.32,2,"1,467,590","137,659,942,000","93,800","94,500","93,100","94,500",2024/11/05
"352,668,400","3,767","1,300",1.40,1,"1,467,590","138,100,219,000","94,100","94,500","92,300","93,700",2024/11/04
"281,146,600","3,039","1,300",1.42,1,"1,467,590","136,192,352,000","92,800","93,100","91,600","92,000",2024/11/01
"1,164,934,800","12,563","-6,600",-6.73,2,"1,467,590","134,284,485,000","91,500","98,200","91,500","98,200",2024/10/31
"371,546,200","3,762","-2,600",-2.58,2,"1,467,590","143,970,579,000","98,100","100,500","98,100","100,200",2024/10/30
"261,928,900","2,605",600,0.60,1,"1,467,590","147,786,313,000","100,700","101,800","99,900","100,800",2024/10/29
"603,093,600","6,091",200,0.20,1,"1,467,590","146,905,759,000","100,100","100,400","98,400","99,900",2024/10/28
"301,859,400","3,018",300,0.30,1,"1,467,590","146,612,241,000","99,900","100,800","99,500","99,500",2024/10/25
"424,746,100","4,249","-1,400",-1.39,2,"1,467,590","146,171,964,000","99,600","101,000","99,400","100,500",2024/10/24
"664,535,700","6,595",-600,-0.59,2,"1,467,590","148,226,590,000","101,000","101,600","100,200","101,500",2024/10/23
"246,968,300","2,435","-1,000",-0.97,2,"1,467,590","149,107,144,000","101,600","102,600","100,400","102,600",2024/10/22
"223,203,500","2,179",300,0.29,1,"1,467,590","150,574,734,000","102,600","103,800","101,700","103,800",2024/10/21
"173,724,400","1,700",-500,-0.49,2,"1,467,590","150,134,457,000","102,300","103,000","101,700","103,000",2024/10/18
"403,261,300","3,942","1,500",1.48,1,"1,467,590","150,868,252,000","102,800","103,500","101,700","101,700",2024/10/17
"201,805,600","1,996",-700,-0.69,2,"1,467,590","148,666,867,000","101,300","102,000","100,700","102,000",2024/10/16
"203,493,000","2,001","1,300",1.29,1,"1,467,590","149,694,180,000","102,000","103,500","100,700","100,700",2024/10/15
"63,152,400",628,300,0.30,1,"1,467,590","147,786,313,000","100,700","101,300","100,300","100,400",2024/10/14
"364,873,800","3,610",200,0.20,1,"1,467,590","147,346,036,000","100,400","102,000","100,400","101,600",2024/10/11
"131,908,300","1,309",-200,-0.20,2,"1,467,590","147,052,518,000","100,200","102,900","100,200","100,400",2024/10/10
"293,704,000","2,916","-1,300",-1.28,2,"1,467,590","147,346,036,000","100,400","101,800","100,300","101,800",2024/10/08
"156,059,300","1,534",-700,-0.68,2,"1,467,590","149,253,903,000","101,700","103,300","101,300","103,000",2024/10/07
"103,183,600","1,010","1,100",1.09,1,"1,467,590","150,281,216,000","102,400","103,400","101,000","101,200",2024/10/04
"322,736,400","3,171","-2,100",-2.03,2,"1,467,590","148,666,867,000","101,300","103,000","101,100","102,500",2024/10/02
"211,243,100","2,039","-1,000",-0.96,2,"1,467,590","151,748,806,000","103,400","107,400","103,100","104,400",2024/09/30
"198,586,300","1,894","-1,100",-1.04,2,"1,467,590","153,216,396,000","104,400","105,800","104,100","105,300",2024/09/27
"198,084,600","1,878","2,300",2.23,1,"1,467,590","154,830,745,000","105,500","106,600","103,800","104,900",2024/09/26
"930,780,100","8,878","-4,600",-4.27,2,"1,467,590","151,455,288,000","103,200","108,400","103,100","107,700",2024/09/25
"332,114,400","3,085",500,0.47,1,"1,467,590","158,206,202,000","107,800","109,700","106,800","109,700",2024/09/24
"268,672,300","2,479","-2,300",-2.10,2,"1,467,590","157,472,407,000","107,300","111,000","107,300","111,000",2024/09/23
