ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"34,514,405","8,357",-50,-1.20,2,"1,243,014","5,121,217,680","4,120","4,235","4,090","4,235",2024/12/30
"76,411,400","18,249",-195,-4.47,2,"1,243,014","5,183,368,380","4,170","4,400","4,150","4,400",2024/12/27
"70,108,405","15,951",-155,-3.43,2,"1,243,014","5,425,756,110","4,365","4,550","4,360","4,550",2024/12/26
"443,999,955","95,865",-380,-7.76,2,"1,243,014","5,618,423,280","4,520","4,775","4,520","4,775",2024/12/24
"1,980,804,335","393,186",-680,-12.19,2,"1,243,014","6,090,768,600","4,900","5,320","4,730","5,200",2024/12/23
"1,274,030,755","251,648","1,285",29.92,4,"1,243,014","6,936,018,120","5,580","5,580","4,220","4,295",2024/12/20
"35,223,345","8,217",-105,-2.39,2,"1,243,014","5,338,745,130","4,295","4,300","4,240","4,300",2024/12/19
"32,611,645","7,580",15,0.34,1,"1,243,014","5,469,261,600","4,400","4,445","4,295","4,445",2024/12/18
"3,794,895",883,-5,-0.11,2,"1,243,014","5,450,616,390","4,385","4,500","4,170","4,500",2024/12/17
"2,790,105",640,-10,-0.23,2,"1,243,014","5,456,831,460","4,390","4,415","4,320","4,415",2024/12/16
"13,852,670","3,160",30,0.69,1,"1,243,014","5,469,261,600","4,400","4,450","4,345","4,345",2024/12/13
"3,643,960",850,115,2.70,1,"1,243,014","5,431,971,180","4,370","4,395","4,230","4,395",2024/12/12
"8,265,190","1,951",55,1.31,1,"1,243,014","5,289,024,570","4,255","4,290","4,180","4,180",2024/12/11
"6,390,020","1,542",100,2.44,1,"1,243,014","5,220,658,800","4,200","4,215","4,080","4,105",2024/12/10
"6,791,365","1,654",-150,-3.53,2,"1,243,014","5,096,357,400","4,100","4,205","4,100","4,205",2024/12/09
"22,318,895","5,291",-185,-4.17,2,"1,243,014","5,282,809,500","4,250","4,430","4,125","4,430",2024/12/06
"11,578,680","2,655",-15,-0.34,2,"1,243,014","5,512,767,090","4,435","4,450","4,245","4,320",2024/12/05
"82,040,225","18,944",90,2.06,1,"1,243,014","5,531,412,300","4,450","4,490","4,205","4,360",2024/12/04
