ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,서울특별시 중구  청계천로 86,"김동관, 김승모, 양기원",02-729-1114,2025.08.08 AM 11:46:05,1952/10/28,www.hanwhacorp.co.kr,기타 화학제품 제조업,KR700088K015,HANWHA(3PB),한화3우B,00088K,2016/10/19,"19,404,441","5,000",-
