ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"18,977,965","8,513",-85,-3.63,2,"2,904,470","6,549,579,850","2,255","2,255","2,215","2,215",2024/12/30
"4,584,455","1,982",-30,-1.27,2,"2,904,470","6,796,459,800","2,340","2,370","2,310","2,370",2024/12/27
"2,399,340","1,009",-30,-1.25,2,"2,904,470","6,883,593,900","2,370","2,445","2,355","2,445",2024/12/26
"1,376,520",572,-20,-0.83,2,"2,904,470","6,970,728,000","2,400","2,450","2,375","2,375",2024/12/24
"23,048,765","9,602",20,0.83,1,"2,904,470","7,028,817,400","2,420","2,420","2,400","2,400",2024/12/23
"9,585,030","3,993",-15,-0.62,2,"2,904,470","6,970,728,000","2,400","2,405","2,395","2,405",2024/12/20
"4,370,900","1,824",-20,-0.82,2,"2,904,470","7,014,295,050","2,415","2,435","2,365","2,435",2024/12/19
"2,018,255",820,-25,-1.02,2,"2,904,470","7,072,384,450","2,435","2,510","2,435","2,510",2024/12/18
"3,996,445","1,617",5,0.20,1,"2,904,470","7,144,996,200","2,460","2,475","2,415","2,415",2024/12/17
"7,977,140","3,240",15,0.61,1,"2,904,470","7,130,473,850","2,455","2,470","2,455","2,470",2024/12/16
"18,314,515","7,659",80,3.39,1,"2,904,470","7,086,906,800","2,440","2,440","2,275","2,275",2024/12/13
"3,171,030","1,319",-20,-0.84,2,"2,904,470","6,854,549,200","2,360","2,450","2,330","2,450",2024/12/12
"2,964,410","1,285",150,6.73,1,"2,904,470","6,912,638,600","2,380","2,380","2,240","2,240",2024/12/11
"17,050,240","7,727",0,0.00,3,"2,904,470","6,476,968,100","2,230","2,235","2,155","2,155",2024/12/10
"4,914,240","2,215",-90,-3.88,2,"2,904,470","6,476,968,100","2,230","2,235","2,215","2,215",2024/12/09
"9,604,120","4,222",-60,-2.52,2,"2,904,470","6,738,370,400","2,320","2,340","2,250","2,340",2024/12/06
"4,352,325","1,824",50,2.15,1,"2,904,470","6,912,638,600","2,380","2,395","2,300","2,300",2024/12/05
"8,630,750","3,765",0,0.00,3,"2,904,470","6,767,415,100","2,330","2,335","2,285","2,330",2024/12/04
"6,180,700","2,696",10,0.43,1,"2,904,470","6,767,415,100","2,330","2,330","2,245","2,270",2024/12/03
"4,062,405","1,775",15,0.65,1,"2,904,470","6,738,370,400","2,320","2,325","2,260","2,325",2024/12/02
"4,601,965","1,986",0,0.00,3,"2,904,470","6,694,803,350","2,305","2,320","2,305","2,320",2024/11/29
"8,440,610","3,672",5,0.22,1,"2,904,470","6,694,803,350","2,305","2,305","2,300","2,300",2024/11/28
"7,156,920","3,141",-10,-0.43,2,"2,904,470","6,680,281,000","2,300","2,315","2,270","2,315",2024/11/27
"5,437,835","2,366",20,0.87,1,"2,904,470","6,709,325,700","2,310","2,315","2,285","2,315",2024/11/26
"4,906,600","2,208",50,2.23,1,"2,904,470","6,651,236,300","2,290","2,305","2,210","2,225",2024/11/25
"11,735,025","5,228",10,0.45,1,"2,904,470","6,506,012,800","2,240","2,280","2,230","2,260",2024/11/22
"13,046,555","5,826",-50,-2.19,2,"2,904,470","6,476,968,100","2,230","2,280","2,230","2,280",2024/11/21
"38,995,530","16,894",-70,-2.98,2,"2,904,470","6,622,191,600","2,280","2,370","2,280","2,305",2024/11/20
"4,611,400","1,960",-10,-0.42,2,"2,904,470","6,825,504,500","2,350","2,440","2,350","2,440",2024/11/19
"19,042,985","8,093",-5,-0.21,2,"2,904,470","6,854,549,200","2,360","2,390","2,335","2,335",2024/11/18
"12,803,070","5,409",-30,-1.25,2,"2,904,470","6,869,071,550","2,365","2,395","2,330","2,395",2024/11/15
"5,121,815","2,159",0,0.00,3,"2,904,470","6,956,205,650","2,395","2,395","2,365","2,395",2024/11/14
"21,765,795","9,341",-50,-2.04,2,"2,904,470","6,956,205,650","2,395","2,425","2,310","2,425",2024/11/13
"34,894,765","14,284",-145,-5.60,2,"2,904,470","7,101,429,150","2,445","2,560","2,385","2,560",2024/11/12
"7,234,370","2,804",-40,-1.52,2,"2,904,470","7,522,577,300","2,590","2,605","2,545","2,605",2024/11/11
"4,353,780","1,694",35,1.35,1,"2,904,470","7,638,756,100","2,630","2,635","2,500","2,500",2024/11/08
"16,295,615","6,275",-30,-1.14,2,"2,904,470","7,537,099,650","2,595","2,625","2,595","2,625",2024/11/07
"3,001,880","1,159",-10,-0.38,2,"2,904,470","7,624,233,750","2,625","2,680","2,570","2,680",2024/11/06
"7,675,305","2,955",0,0.00,3,"2,904,470","7,653,278,450","2,635","2,635","2,555","2,615",2024/11/05
"2,443,535",936,70,2.73,1,"2,904,470","7,653,278,450","2,635","2,640","2,590","2,590",2024/11/04
"2,293,615",895,-15,-0.58,2,"2,904,470","7,449,965,550","2,565","2,575","2,560","2,575",2024/11/01
"2,607,010","1,017",10,0.39,1,"2,904,470","7,493,532,600","2,580","2,580","2,530","2,530",2024/10/31
"7,442,945","2,937",-10,-0.39,2,"2,904,470","7,464,487,900","2,570","2,575","2,525","2,575",2024/10/30
"1,440,345",562,15,0.58,1,"2,904,470","7,493,532,600","2,580","2,590","2,530","2,590",2024/10/29
"11,098,840","4,393",-15,-0.58,2,"2,904,470","7,449,965,550","2,565","2,565","2,510","2,565",2024/10/28
"4,215,020","1,633",-40,-1.53,2,"2,904,470","7,493,532,600","2,580","2,590","2,570","2,590",2024/10/25
"1,401,020",538,-5,-0.19,2,"2,904,470","7,609,711,400","2,620","2,625","2,595","2,625",2024/10/24
"518,755",197,15,0.57,1,"2,904,470","7,624,233,750","2,625","2,655","2,610","2,655",2024/10/23
"3,565,605","1,362",-30,-1.14,2,"2,904,470","7,580,666,700","2,610","2,665","2,610","2,665",2024/10/22
"3,040,085","1,154",15,0.57,1,"2,904,470","7,667,800,800","2,640","2,650","2,595","2,595",2024/10/21
"4,626,050","1,764",5,0.19,1,"2,904,470","7,624,233,750","2,625","2,645","2,600","2,605",2024/10/18
"10,594,800","4,047",-25,-0.95,2,"2,904,470","7,609,711,400","2,620","2,640","2,615","2,640",2024/10/17
"3,439,020","1,302",-15,-0.56,2,"2,904,470","7,682,323,150","2,645","2,670","2,615","2,670",2024/10/16
"14,739,810","5,596",20,0.76,1,"2,904,470","7,725,890,200","2,660","2,690","2,625","2,690",2024/10/15
"9,532,475","3,624",-45,-1.68,2,"2,904,470","7,667,800,800","2,640","2,685","2,605","2,685",2024/10/14
"8,469,535","3,173",-5,-0.19,2,"2,904,470","7,798,501,950","2,685","2,685","2,650","2,685",2024/10/11
"9,075,705","3,359",-45,-1.65,2,"2,904,470","7,813,024,300","2,690","2,725","2,690","2,690",2024/10/10
"9,008,185","3,297",40,1.48,1,"2,904,470","7,943,725,450","2,735","2,745","2,650","2,650",2024/10/08
"4,322,550","1,627",45,1.70,1,"2,904,470","7,827,546,650","2,695","2,695","2,635","2,665",2024/10/07
"5,749,240","2,184",25,0.95,1,"2,904,470","7,696,845,500","2,650","2,650","2,605","2,650",2024/10/04
"11,446,280","4,365",-45,-1.69,2,"2,904,470","7,624,233,750","2,625","2,670","2,615","2,635",2024/10/02
"13,243,385","4,983",50,1.91,1,"2,904,470","7,754,934,900","2,670","2,675","2,600","2,600",2024/09/30
"21,553,645","8,249",-5,-0.19,2,"2,904,470","7,609,711,400","2,620","2,670","2,550","2,600",2024/09/27
"12,535,050","4,866",10,0.38,1,"2,904,470","7,624,233,750","2,625","2,625","2,555","2,575",2024/09/26
"10,486,180","3,991",-15,-0.57,2,"2,904,470","7,595,189,050","2,615","2,640","2,615","2,630",2024/09/25
"14,936,885","5,772",65,2.53,1,"2,904,470","7,638,756,100","2,630","2,630","2,565","2,565",2024/09/24
"25,684,950","10,154",-5,-0.19,2,"2,904,470","7,449,965,550","2,565","2,565","2,510","2,510",2024/09/23
"38,359,275","15,141",-35,-1.34,2,"2,904,470","7,464,487,900","2,570","2,610","2,500","2,610",2024/09/20
"43,017,425","16,421",-100,-3.70,2,"2,904,470","7,566,144,350","2,605","2,650","2,600","2,650",2024/09/19
"34,929,960","13,280",30,1.12,1,"2,904,470","7,856,591,350","2,705","2,705","2,620","2,645",2024/09/13
"34,982,770","13,086",125,4.90,1,"2,904,470","7,769,457,250","2,675","2,705","2,550","2,550",2024/09/12
"80,395,980","30,785",-140,-5.20,2,"2,904,470","7,406,398,500","2,550","2,680","2,500","2,665",2024/09/11
"97,059,525","35,927",-190,-6.60,2,"2,904,470","7,813,024,300","2,690","2,930","2,680","2,930",2024/09/10
"100,815,365","35,133",-40,-1.37,2,"2,904,470","8,364,873,600","2,880","2,980","2,810","2,850",2024/09/09
"144,296,630","49,283",190,6.96,1,"2,904,470","8,481,052,400","2,920","3,040","2,730","2,730",2024/09/06
"34,212,270","12,384",-20,-0.73,2,"2,904,470","7,929,203,100","2,730","2,835","2,715","2,835",2024/09/05
"66,238,935","24,347",-110,-3.85,2,"2,904,470","7,987,292,500","2,750","2,765","2,675","2,675",2024/09/04
"174,050,960","58,778",-40,-1.38,2,"2,904,470","8,306,784,200","2,860","3,035","2,860","2,900",2024/09/03
"82,521,185","29,154",-10,-0.34,2,"2,904,470","8,422,963,000","2,900","2,905","2,790","2,905",2024/09/02
"170,909,190","58,393",-180,-5.83,2,"2,904,470","8,452,007,700","2,910","3,005","2,900","3,005",2024/08/30
"166,093,110","53,060",-65,-2.06,2,"2,904,470","8,974,812,300","3,090","3,200","3,080","3,080",2024/08/29
"449,089,680","141,950",-245,-7.21,2,"2,904,470","9,163,602,850","3,155","3,280","3,045","3,220",2024/08/28
"1,397,195,260","374,171",-665,-16.36,2,"2,904,470","9,875,198,000","3,400","4,050","3,400","3,960",2024/08/27
"1,104,295,100","278,495",935,29.87,4,"2,904,470","11,806,670,550","4,065","4,065","3,700","4,065",2024/08/26
"167,416,490","53,513",720,29.88,4,"2,904,470","9,090,991,100","3,130","3,130","3,130","3,130",2024/08/23
"6,637,065","2,746",-40,-1.63,2,"2,904,470","6,999,772,700","2,410","2,490","2,410","2,490",2024/08/22
"877,495",359,25,1.03,1,"2,904,470","7,115,951,500","2,450","2,455","2,440","2,450",2024/08/21
"3,680,565","1,527",25,1.04,1,"2,904,470","7,043,339,750","2,425","2,430","2,400","2,400",2024/08/20
"7,307,120","3,013",-15,-0.62,2,"2,904,470","6,970,728,000","2,400","2,440","2,390","2,440",2024/08/19
"4,601,855","1,900",15,0.63,1,"2,904,470","7,014,295,050","2,415","2,440","2,380","2,405",2024/08/16
"16,080,405","6,766",35,1.48,1,"2,904,470","6,970,728,000","2,400","2,400","2,355","2,360",2024/08/14
"20,252,780","8,627",0,0.00,3,"2,904,470","6,869,071,550","2,365","2,400","2,325","2,400",2024/08/13
"33,656,310","14,111",-65,-2.67,2,"2,904,470","6,869,071,550","2,365","2,430","2,365","2,430",2024/08/12
"3,734,415","1,533",0,0.00,3,"2,904,470","7,057,862,100","2,430","2,495","2,425","2,495",2024/08/09
"5,957,790","2,477",-45,-1.82,2,"2,904,470","7,057,862,100","2,430","2,475","2,385","2,475",2024/08/08
"2,065,995",846,-15,-0.60,2,"2,904,470","7,188,563,250","2,475","2,490","2,400","2,400",2024/08/07
"21,950,685","9,155",80,3.32,1,"2,904,470","7,232,130,300","2,490","2,490","2,315","2,315",2024/08/06
"7,240,270","2,955",-150,-5.86,2,"2,904,470","6,999,772,700","2,410","2,510","2,410","2,510",2024/08/05
"5,037,635","1,974",5,0.20,1,"2,904,470","7,435,443,200","2,560","2,570","2,540","2,570",2024/08/02
"6,191,015","2,436",15,0.59,1,"2,904,470","7,420,920,850","2,555","2,555","2,535","2,540",2024/08/01
"4,738,225","1,840",-15,-0.59,2,"2,904,470","7,377,353,800","2,540","2,605","2,535","2,580",2024/07/31
"2,085,440",816,-30,-1.16,2,"2,904,470","7,420,920,850","2,555","2,560","2,545","2,560",2024/07/30
"6,137,225","2,386",25,0.98,1,"2,904,470","7,508,054,950","2,585","2,585","2,550","2,585",2024/07/29
"4,025,280","1,578",-10,-0.39,2,"2,904,470","7,435,443,200","2,560","2,565","2,540","2,540",2024/07/26
"3,991,295","1,554",-5,-0.19,2,"2,904,470","7,464,487,900","2,570","2,585","2,560","2,585",2024/07/25
"2,506,495",981,-15,-0.58,2,"2,904,470","7,479,010,250","2,575","2,575","2,500","2,500",2024/07/24
"6,836,805","2,622",-15,-0.58,2,"2,904,470","7,522,577,300","2,590","2,610","2,590","2,605",2024/07/23
"7,854,865","3,023",-40,-1.51,2,"2,904,470","7,566,144,350","2,605","2,645","2,585","2,645",2024/07/22
"3,592,555","1,355",-15,-0.56,2,"2,904,470","7,682,323,150","2,645","2,665","2,635","2,635",2024/07/19
"4,905,165","1,847",-40,-1.48,2,"2,904,470","7,725,890,200","2,660","2,675","2,640","2,640",2024/07/18
"24,439,405","9,109",-65,-2.35,2,"2,904,470","7,842,069,000","2,700","2,800","2,660","2,800",2024/07/17
"14,110,595","5,088",-70,-2.47,2,"2,904,470","8,030,859,550","2,765","2,860","2,750","2,820",2024/07/16
"4,994,350","1,746",5,0.18,1,"2,904,470","8,234,172,450","2,835","2,930","2,835","2,930",2024/07/15
"7,640,315","2,710",-15,-0.53,2,"2,904,470","8,219,650,100","2,830","2,850","2,800","2,800",2024/07/12
"2,956,105","1,051",20,0.71,1,"2,904,470","8,263,217,150","2,845","2,850","2,800","2,800",2024/07/11
"1,982,265",701,-40,-1.40,2,"2,904,470","8,205,127,750","2,825","2,835","2,815","2,815",2024/07/10
"2,432,165",843,-35,-1.21,2,"2,904,470","8,321,306,550","2,865","2,930","2,860","2,930",2024/07/09
"1,667,830",585,80,2.84,1,"2,904,470","8,422,963,000","2,900","2,900","2,805","2,820",2024/07/08
"4,076,495","1,425",25,0.89,1,"2,904,470","8,190,605,400","2,820","2,880","2,750","2,750",2024/07/05
"1,803,675",647,35,1.27,1,"2,904,470","8,117,993,650","2,795","2,795","2,750","2,750",2024/07/04
