ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"351,256,000","3,097",-400,-0.35,2,"566,135","63,973,255,000","113,000","113,900","111,600","111,600",2024/12/30
"232,751,500","2,055","-1,000",-0.87,2,"566,135","64,199,709,000","113,400","115,000","111,700","111,700",2024/12/27
"129,423,800","1,128",100,0.09,1,"566,135","64,765,844,000","114,400","115,800","114,200","115,800",2024/12/26
"142,670,400","1,245",-600,-0.52,2,"566,135","64,709,230,500","114,300","115,300","114,200","114,900",2024/12/24
"241,310,800","2,104","2,000",1.77,1,"566,135","65,048,911,500","114,900","115,700","112,900","112,900",2024/12/23
"207,437,400","1,842","-1,000",-0.88,2,"566,135","63,916,641,500","112,900","114,000","112,200","114,000",2024/12/20
"526,041,300","4,599","-3,300",-2.82,2,"566,135","64,482,776,500","113,900","116,500","113,500","114,200",2024/12/19
"74,601,000",637,100,0.09,1,"566,135","66,351,022,000","117,200","117,900","116,800","117,200",2024/12/18
"434,899,700","3,706",200,0.17,1,"566,135","66,294,408,500","117,100","118,800","116,200","116,900",2024/12/17
"219,860,300","1,879",400,0.34,1,"566,135","66,181,181,500","116,900","117,600","116,000","117,500",2024/12/16
"138,579,300","1,193","1,300",1.13,1,"566,135","65,954,727,500","116,500","117,100","114,500","114,500",2024/12/13
"324,001,900","2,812","1,400",1.23,1,"566,135","65,218,752,000","115,200","116,500","113,600","113,800",2024/12/12
"82,900,100",736,"1,400",1.25,1,"566,135","64,426,163,000","113,800","113,900","110,600","110,600",2024/12/11
"177,236,600","1,604","3,900",3.59,1,"566,135","63,633,574,000","112,400","112,400","108,000","108,000",2024/12/10
"391,308,100","3,592","-3,400",-3.04,2,"566,135","61,425,647,500","108,500","115,000","108,500","111,000",2024/12/09
"372,921,500","3,336","-1,700",-1.50,2,"566,135","63,350,506,500","111,900","113,900","110,200","112,400",2024/12/06
"206,300,800","1,831",-100,-0.09,2,"566,135","64,312,936,000","113,600","114,000","112,100","114,000",2024/12/05
"498,800,300","4,396","-1,900",-1.64,2,"566,135","64,369,549,500","113,700","115,600","112,900","113,500",2024/12/04
"306,952,700","2,688","1,300",1.14,1,"566,135","65,445,206,000","115,600","115,700","112,600","112,600",2024/12/03
"377,731,900","3,284","-3,500",-2.97,2,"566,135","64,709,230,500","114,300","117,600","114,000","117,600",2024/12/02
"220,674,300","1,917",900,0.77,1,"566,135","66,690,703,000","117,800","117,800","114,100","116,300",2024/11/29
"87,396,800",748,700,0.60,1,"566,135","66,181,181,500","116,900","117,800","115,900","115,900",2024/11/28
"108,400,900",929,"-1,200",-1.02,2,"566,135","65,784,887,000","116,200","118,700","116,000","117,400",2024/11/27
"94,243,500",807,-300,-0.25,2,"566,135","66,464,249,000","117,400","118,000","116,000","118,000",2024/11/26
"138,405,000","1,184","2,000",1.73,1,"566,135","66,634,089,500","117,700","117,700","115,700","115,900",2024/11/25
"70,484,100",608,100,0.09,1,"566,135","65,501,819,500","115,700","116,600","115,200","116,300",2024/11/22
"163,009,900","1,405",-300,-0.26,2,"566,135","65,445,206,000","115,600","117,000","115,400","116,000",2024/11/21
"121,472,900","1,050",500,0.43,1,"566,135","65,615,046,500","115,900","116,500","115,000","115,400",2024/11/20
"157,573,700","1,362",900,0.79,1,"566,135","65,331,979,000","115,400","117,100","114,000","114,600",2024/11/19
"191,786,300","1,671",800,0.70,1,"566,135","64,822,457,500","114,500","116,800","112,900","113,800",2024/11/18
"274,138,500","2,416",-600,-0.52,2,"566,135","64,369,549,500","113,700","115,000","112,900","113,000",2024/11/15
"294,414,100","2,571",200,0.18,1,"566,135","64,709,230,500","114,300","116,100","113,000","113,000",2024/11/14
"536,607,100","4,633","-4,400",-3.71,2,"566,135","64,596,003,500","114,100","119,500","114,000","119,500",2024/11/13
"558,008,300","4,655","-3,500",-2.87,2,"566,135","67,086,997,500","118,500","121,700","118,300","120,100",2024/11/12
"839,842,000","6,868","-7,900",-6.08,2,"566,135","69,068,470,000","122,000","124,600","121,200","124,000",2024/11/11
"831,944,100","6,482","4,800",3.84,1,"566,135","73,540,936,500","129,900","129,900","126,200","126,400",2024/11/08
"141,485,500","1,142",100,0.08,1,"566,135","70,823,488,500","125,100","125,200","122,400","123,300",2024/11/07
"252,408,500","2,010",200,0.16,1,"566,135","70,766,875,000","125,000","127,100","123,500","126,200",2024/11/06
"94,756,400",761,"1,200",0.97,1,"566,135","70,653,648,000","124,800","125,400","123,500","123,600",2024/11/05
"147,219,200","1,198","1,200",0.98,1,"566,135","69,974,286,000","123,600","125,700","121,700","121,700",2024/11/04
"141,233,800","1,154",0,0.00,3,"566,135","69,294,924,000","122,400","123,300","121,500","122,000",2024/11/01
"104,116,500",850,200,0.16,1,"566,135","69,294,924,000","122,400","123,000","121,900","122,200",2024/10/31
"209,033,400","1,704",-300,-0.24,2,"566,135","69,181,697,000","122,200","124,000","121,800","123,000",2024/10/30
"393,594,800","3,196","1,000",0.82,1,"566,135","69,351,537,500","122,500","124,200","122,100","123,600",2024/10/29
"168,866,700","1,389",0,0.00,3,"566,135","68,785,402,500","121,500","122,000","121,200","121,300",2024/10/28
"248,710,600","2,050",100,0.08,1,"566,135","68,785,402,500","121,500","122,500","120,600","121,500",2024/10/25
"122,182,000","1,006",-400,-0.33,2,"566,135","68,728,789,000","121,400","122,300","121,000","122,200",2024/10/24
"111,925,100",918,-300,-0.25,2,"566,135","68,955,243,000","121,800","122,500","121,600","121,800",2024/10/23
"106,589,500",874,-200,-0.16,2,"566,135","69,125,083,500","122,100","122,800","121,400","122,800",2024/10/22
"190,344,800","1,555",-700,-0.57,2,"566,135","69,238,310,500","122,300","123,000","122,100","122,400",2024/10/21
"97,696,000",792,0,0.00,3,"566,135","69,634,605,000","123,000","124,600","122,700","122,700",2024/10/18
"143,565,000","1,168",100,0.08,1,"566,135","69,634,605,000","123,000","123,900","122,600","122,800",2024/10/17
"251,070,600","2,044",-900,-0.73,2,"566,135","69,577,991,500","122,900","124,000","121,800","123,700",2024/10/16
"127,759,100","1,035",500,0.41,1,"566,135","70,087,513,000","123,800","124,500","123,100","123,300",2024/10/15
"187,216,700","1,513",-400,-0.32,2,"566,135","69,804,445,500","123,300","124,900","123,200","123,700",2024/10/14
"152,097,900","1,226",-800,-0.64,2,"566,135","70,030,899,500","123,700","125,100","123,600","124,500",2024/10/11
"188,884,300","1,512",-800,-0.64,2,"566,135","70,483,807,500","124,500","126,000","124,500","125,300",2024/10/10
"85,487,000",684,-700,-0.56,2,"566,135","70,936,715,500","125,300","126,000","124,400","125,300",2024/10/08
"125,926,300",998,-300,-0.24,2,"566,135","71,333,010,000","126,000","127,400","124,000","124,000",2024/10/07
"65,600,600",521,700,0.56,1,"566,135","71,502,850,500","126,300","126,500","125,100","125,500",2024/10/04
"164,547,400","1,312","-1,400",-1.10,2,"566,135","71,106,556,000","125,600","126,000","124,300","126,000",2024/10/02
"115,469,800",914,100,0.08,1,"566,135","71,899,145,000","127,000","127,100","125,600","126,100",2024/09/30
"108,482,300",851,"-1,000",-0.78,2,"566,135","71,842,531,500","126,900","128,000","126,900","127,900",2024/09/27
"227,186,700","1,783","1,900",1.51,1,"566,135","72,408,666,500","127,900","128,200","126,700","127,600",2024/09/26
"152,227,100","1,201","-2,000",-1.56,2,"566,135","71,333,010,000","126,000","128,400","125,500","128,000",2024/09/25
"198,644,100","1,557",600,0.47,1,"566,135","72,465,280,000","128,000","128,600","126,800","127,900",2024/09/24
"205,989,200","1,620",-400,-0.31,2,"566,135","72,125,599,000","127,400","128,700","126,600","127,800",2024/09/23
"371,967,100","2,925","3,200",2.57,1,"566,135","72,352,053,000","127,800","128,700","124,600","124,700",2024/09/20
"99,263,600",798,400,0.32,1,"566,135","70,540,421,000","124,600","126,600","123,600","126,600",2024/09/19
"117,065,400",947,"1,300",1.06,1,"566,135","70,313,967,000","124,200","124,300","123,000","123,000",2024/09/13
"85,996,600",700,500,0.41,1,"566,135","69,577,991,500","122,900","124,300","122,300","124,300",2024/09/12
"86,903,900",717,"1,600",1.32,1,"566,135","69,294,924,000","122,400","122,400","120,700","120,800",2024/09/11
"200,609,300","1,641",700,0.58,1,"566,135","68,389,108,000","120,800","124,200","120,100","120,100",2024/09/10
"149,631,200","1,247","-1,400",-1.15,2,"566,135","67,992,813,500","120,100","121,600","119,200","120,000",2024/09/09
"373,604,500","3,070","-2,400",-1.94,2,"566,135","68,785,402,500","121,500","124,000","120,600","123,100",2024/09/06
"348,016,900","2,804","-1,000",-0.80,2,"566,135","70,144,126,500","123,900","126,100","122,900","125,000",2024/09/05
"387,926,500","3,101","-3,900",-3.03,2,"566,135","70,710,261,500","124,900","127,100","124,600","126,000",2024/09/04
"367,572,500","2,874","3,300",2.63,1,"566,135","72,918,188,000","128,800","129,400","125,000","126,700",2024/09/03
