ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"2,783,450",287,-110,-1.12,2,"773,560","7,495,796,400","9,690","9,840","9,650","9,800",2024/12/30
"7,274,820",750,40,0.41,1,"773,560","7,580,888,000","9,800","9,840","9,660","9,750",2024/12/27
"19,469,780","1,990",-50,-0.51,2,"773,560","7,549,945,600","9,760","9,910","9,750","9,860",2024/12/26
"2,873,730",293,0,0.00,3,"773,560","7,588,623,600","9,810","9,860","9,700","9,840",2024/12/24
"6,759,490",689,-10,-0.10,2,"773,560","7,588,623,600","9,810","9,840","9,650","9,820",2024/12/23
"21,709,450","2,233",20,0.20,1,"773,560","7,596,359,200","9,820","9,820","9,670","9,750",2024/12/20
"4,722,440",487,60,0.62,1,"773,560","7,580,888,000","9,800","9,800","9,650","9,730",2024/12/19
"23,369,060","2,408",70,0.72,1,"773,560","7,534,474,400","9,740","9,830","9,610","9,670",2024/12/18
"5,498,360",564,-40,-0.41,2,"773,560","7,480,325,200","9,670","9,850","9,620","9,760",2024/12/17
"6,847,750",701,-170,-1.72,2,"773,560","7,511,267,600","9,710","9,930","9,670","9,900",2024/12/16
"10,672,860","1,086",200,2.07,1,"773,560","7,642,772,800","9,880","9,890","9,700","9,700",2024/12/13
"11,242,220","1,153",0,0.00,3,"773,560","7,488,060,800","9,680","9,930","9,590","9,650",2024/12/12
"8,376,190",867,0,0.00,3,"773,560","7,488,060,800","9,680","9,700","9,600","9,690",2024/12/11
"21,042,680","2,185",350,3.75,1,"773,560","7,488,060,800","9,680","9,800","9,400","9,400",2024/12/10
"20,571,080","2,198",-180,-1.89,2,"773,560","7,217,314,800","9,330","9,670","9,200","9,420",2024/12/09
"35,633,020","3,728",-230,-2.36,2,"773,560","7,356,555,600","9,510","9,700","9,500","9,640",2024/12/06
"14,518,850","1,497",-90,-0.92,2,"773,560","7,534,474,400","9,740","9,810","9,630","9,810",2024/12/05
"13,740,970","1,407",-30,-0.30,2,"773,560","7,604,094,800","9,830","9,930","9,710","9,720",2024/12/04
"5,252,730",536,20,0.20,1,"773,560","7,627,301,600","9,860","9,860","9,730","9,820",2024/12/03
"8,418,730",858,-20,-0.20,2,"773,560","7,611,830,400","9,840","9,870","9,730","9,840",2024/12/02
"5,627,330",574,30,0.31,1,"773,560","7,627,301,600","9,860","9,900","9,710","9,710",2024/11/29
"6,648,980",678,0,0.00,3,"773,560","7,604,094,800","9,830","9,920","9,720","9,830",2024/11/28
"28,540,620","2,847",-90,-0.91,2,"773,560","7,604,094,800","9,830","10,210","9,830","9,860",2024/11/27
"20,373,250","2,062",160,1.64,1,"773,560","7,673,715,200","9,920","10,210","9,710","9,730",2024/11/26
"439,015,700","42,211",-220,-2.20,2,"773,560","7,549,945,600","9,760","10,970","9,760","10,970",2024/11/25
"119,427,500","11,162",230,2.36,1,"773,560","7,720,128,800","9,980","10,000","9,510","9,770",2024/11/22
"51,382,520","5,345",-10,-0.10,2,"773,560","7,542,210,000","9,750","9,840","9,430","9,700",2024/11/21
"35,746,580","3,676",-170,-1.71,2,"773,560","7,549,945,600","9,760","9,940","9,530","9,930",2024/11/20
"18,015,300","1,808",-70,-0.70,2,"773,560","7,681,450,800","9,930","10,090","9,820","10,060",2024/11/19
"29,899,700","3,007",30,0.30,1,"773,560","7,735,600,000","10,000","10,090","9,810","9,830",2024/11/18
"11,846,160","1,200",0,0.00,3,"773,560","7,712,393,200","9,970","9,970","9,810","9,970",2024/11/15
"18,205,940","1,827",-60,-0.60,2,"773,560","7,712,393,200","9,970","10,050","9,850","10,050",2024/11/14
"3,757,460",376,20,0.20,1,"773,560","7,758,806,800","10,030","10,030","9,910","9,910",2024/11/13
"16,960,890","1,696",10,0.10,1,"773,560","7,743,335,600","10,010","10,050","9,920","10,000",2024/11/12
"11,545,970","1,159",-50,-0.50,2,"773,560","7,735,600,000","10,000","10,010","9,940","9,980",2024/11/11
"2,973,950",296,10,0.10,1,"773,560","7,774,278,000","10,050","10,060","9,980","10,060",2024/11/08
"3,036,240",302,40,0.40,1,"773,560","7,766,542,400","10,040","10,090","9,960","10,000",2024/11/07
"7,739,250",775,-70,-0.70,2,"773,560","7,735,600,000","10,000","10,080","9,970","10,080",2024/11/06
"1,198,150",119,0,0.00,3,"773,560","7,789,749,200","10,070","10,070","9,990","10,060",2024/11/05
"7,218,090",723,0,0.00,3,"773,560","7,789,749,200","10,070","10,070","9,860","9,860",2024/11/04
"1,092,860",109,50,0.50,1,"773,560","7,789,749,200","10,070","10,120","9,960","10,010",2024/11/01
"2,972,820",299,-10,-0.10,2,"773,560","7,751,071,200","10,020","10,050","9,920","10,050",2024/10/31
"2,074,560",209,30,0.30,1,"773,560","7,758,806,800","10,030","10,050","9,900","9,900",2024/10/30
"2,077,030",208,50,0.50,1,"773,560","7,735,600,000","10,000","10,050","9,860","10,050",2024/10/29
"2,776,920",281,30,0.30,1,"773,560","7,696,922,000","9,950","9,970","9,810","9,810",2024/10/28
"17,610,150","1,767",-60,-0.60,2,"773,560","7,673,715,200","9,920","10,050","9,900","9,900",2024/10/25
"7,069,140",711,-20,-0.20,2,"773,560","7,720,128,800","9,980","10,050","9,860","9,910",2024/10/24
"28,867,390","2,864",-30,-0.30,2,"773,560","7,735,600,000","10,000","10,230","9,940","10,170",2024/10/23
"3,753,770",374,-160,-1.57,2,"773,560","7,758,806,800","10,030","10,190","10,020","10,190",2024/10/22
"12,935,240","1,277",80,0.79,1,"773,560","7,882,576,400","10,190","10,250","10,020","10,250",2024/10/21
