ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,충청남도 아산시 음봉면 스마트산단1로 20 -,김성익,041-529-3800,2025.08.08 AM 11:38:02,1984/04/23,www.elckor.com,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",KR7041520008,ELC,이엘씨,041520,2003/07/04,"12,188,730",500,중견기업부
