ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"2,083,444,005","553,680",635,19.24,1,"7,869,525","30,966,580,875","3,935","4,150","3,375","3,595",2024/12/30
"747,253,180","207,133",-720,-17.91,2,"7,869,525","25,969,432,500","3,300","4,195","3,105","4,195",2024/12/27
"1,379,944,050","344,031",310,8.36,1,"7,869,525","31,635,490,500","4,020","4,400","3,555","3,710",2024/12/26
"1,151,952,700","269,131","-1,580",-29.87,5,"7,675,977","28,477,874,670","3,710","5,260","3,710","5,180",2024/12/24
"329,922,770","62,972",-100,-1.86,2,"7,675,977","40,605,918,330","5,290","5,460","5,110","5,350",2024/12/23
"239,529,140","44,538",-10,-0.19,2,"7,675,977","41,373,516,030","5,390","5,570","5,250","5,350",2024/12/20
"303,137,450","57,045",110,2.08,1,"7,675,977","41,450,275,800","5,400","5,520","5,070","5,200",2024/12/19
"160,058,990","29,354",-270,-4.86,2,"7,675,977","40,605,918,330","5,290","5,720","5,260","5,700",2024/12/18
"379,086,280","65,797",50,0.91,1,"7,675,977","42,678,432,120","5,560","5,980","5,550","5,700",2024/12/17
"72,678,070","13,078",0,0.00,3,"7,675,977","42,294,633,270","5,510","5,720","5,460","5,510",2024/12/16
"249,630,160","45,278",-220,-3.84,2,"7,675,977","42,294,633,270","5,510","5,800","5,250","5,700",2024/12/13
"240,830,610","41,470",-110,-1.88,2,"7,675,977","43,983,348,210","5,730","5,940","5,700","5,860",2024/12/12
"365,177,220","63,287",340,6.18,1,"7,675,977","44,827,705,680","5,840","5,970","5,420","5,420",2024/12/11
"118,199,890","21,612",-10,-0.18,2,"7,675,977","42,217,873,500","5,500","5,580","5,310","5,310",2024/12/10
"353,174,810","64,762",-100,-1.78,2,"7,675,977","42,294,633,270","5,510","5,810","5,250","5,620",2024/12/09
"379,089,990","67,108",-150,-2.60,2,"7,675,977","43,062,230,970","5,610","5,930","5,550","5,750",2024/12/06
"345,498,000","59,664",-210,-3.52,2,"7,675,977","44,213,627,520","5,760","6,210","5,590","6,210",2024/12/05
"523,148,790","86,107",-390,-6.13,2,"7,675,977","45,825,582,690","5,970","6,410","5,950","6,100",2024/12/04
"331,360,660","52,554",-190,-2.90,2,"7,675,977","48,819,213,720","6,360","6,790","6,190","6,600",2024/12/03
"489,854,770","74,630",50,0.77,1,"7,675,977","50,277,649,350","6,550","6,900","6,350","6,900",2024/12/02
"486,598,900","75,049",0,0.00,3,"7,675,977","49,893,850,500","6,500","6,800","6,250","6,800",2024/11/29
"520,491,610","79,875",70,1.09,1,"7,675,977","49,893,850,500","6,500","6,730","6,380","6,570",2024/11/28
