ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"10,389,670","1,331",70,0.88,1,"2,095,519","16,743,196,810","7,990","8,010","7,700","7,920",2024/12/30
"14,275,470","1,789",-10,-0.13,2,"2,095,519","16,596,510,480","7,920","8,220","7,790","7,800",2024/12/27
"10,120,900","1,280",0,0.00,3,"2,095,519","16,617,465,670","7,930","7,940","7,890","7,910",2024/12/26
"2,341,890",295,-200,-2.46,2,"2,095,519","16,617,465,670","7,930","8,130","7,860","8,130",2024/12/24
"9,835,110","1,219",190,2.39,1,"2,095,519","17,036,569,470","8,130","8,180","7,930","7,930",2024/12/23
"1,826,260",229,-60,-0.75,2,"2,095,519","16,638,420,860","7,940","8,000","7,940","8,000",2024/12/20
"2,226,750",276,-40,-0.50,2,"2,095,519","16,764,152,000","8,000","8,090","8,000","8,090",2024/12/19
"30,741,970","3,820",-10,-0.12,2,"2,095,519","16,847,972,760","8,040","8,170","7,980","7,980",2024/12/18
"4,490,890",563,10,0.12,1,"2,095,519","16,868,927,950","8,050","8,060","7,950","8,050",2024/12/17
"13,819,650","1,722",-110,-1.35,2,"2,095,519","16,847,972,760","8,040","8,150","8,000","8,150",2024/12/16
"44,288,690","5,472",300,3.82,1,"2,095,519","17,078,479,850","8,150","8,180","7,850","7,900",2024/12/13
"9,736,230","1,236",-40,-0.51,2,"2,095,519","16,449,824,150","7,850","8,020","7,820","7,850",2024/12/12
"18,352,290","2,403",530,7.20,1,"2,095,519","16,533,644,910","7,890","8,000","7,410","7,410",2024/12/11
"9,621,530","1,312",200,2.79,1,"2,095,519","15,423,019,840","7,360","7,480","7,170","7,250",2024/12/10
"30,041,430","4,078",-550,-7.13,2,"2,095,519","15,003,916,040","7,160","8,100","7,090","7,660",2024/12/09
"27,779,270","3,641",-40,-0.52,2,"2,095,519","16,156,451,490","7,710","7,800","7,520","7,800",2024/12/06
"29,943,690","3,846",-170,-2.15,2,"2,095,519","16,240,272,250","7,750","7,980","7,730","7,840",2024/12/05
"37,740,920","4,769",-320,-3.88,2,"2,095,519","16,596,510,480","7,920","8,240","7,810","7,810",2024/12/04
"6,365,800",781,140,1.73,1,"2,095,519","17,267,076,560","8,240","8,240","8,000","8,000",2024/12/03
"8,203,070","1,020",-50,-0.61,2,"2,095,519","16,973,703,900","8,100","8,240","7,990","8,020",2024/12/02
"6,442,300",793,-90,-1.09,2,"2,095,519","17,078,479,850","8,150","8,270","8,100","8,270",2024/11/29
"1,999,510",245,-30,-0.36,2,"2,095,519","17,267,076,560","8,240","8,300","8,100","8,120",2024/11/28
