ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,서울특별시 용산구 한강대로 100 (한강로2가),"서경배, 이상목",02-6040-5114,2025.08.08 AM 11:27:29,1959/03/06,www.apgroup.com,기타 화학제품 제조업,KR700279K010,AMOREPACIFIC Holdings(3PC),아모레퍼시픽홀딩스3우C,00279K,2019/12/26,"7,092,200",500,-
