ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
0,0,-10,-0.36,2,"3,469,500","9,506,430,000","2,740",0,0,0,2024/12/30
0,0,-40,-1.43,2,"3,469,500","9,541,125,000","2,750",0,0,0,2024/12/27
"2,790",1,-10,-0.36,2,"3,469,500","9,679,905,000","2,790","2,790","2,790","2,790",2024/12/26
"2,800",1,40,1.45,1,"3,469,500","9,714,600,000","2,800","2,800","2,800","2,800",2024/12/24
0,0,-40,-1.43,2,"3,469,500","9,575,820,000","2,760",0,0,0,2024/12/23
"2,800",1,5,0.18,1,"3,469,500","9,714,600,000","2,800","2,800","2,800","2,800",2024/12/20
"2,795",1,5,0.18,1,"3,469,500","9,697,252,500","2,795","2,795","2,795","2,795",2024/12/19
"2,790",1,0,0.00,3,"3,469,500","9,679,905,000","2,790","2,790","2,790","2,790",2024/12/18
"2,790",1,-5,-0.18,2,"3,469,500","9,679,905,000","2,790","2,790","2,790","2,790",2024/12/17
"2,795",1,0,0.00,3,"3,469,500","9,697,252,500","2,795","2,795","2,795","2,795",2024/12/16
"2,795",1,0,0.00,3,"3,469,500","9,697,252,500","2,795","2,795","2,795","2,795",2024/12/13
"2,795",1,5,0.18,1,"3,469,500","9,697,252,500","2,795","2,795","2,795","2,795",2024/12/12
"2,790",1,-5,-0.18,2,"3,469,500","9,679,905,000","2,790","2,790","2,790","2,790",2024/12/11
"2,795",1,-5,-0.18,2,"3,469,500","9,697,252,500","2,795","2,795","2,795","2,795",2024/12/10
"2,800",1,10,0.36,1,"3,469,500","9,714,600,000","2,800","2,800","2,800","2,800",2024/12/09
"26,590",11,-10,-0.36,2,"3,469,500","9,679,905,000","2,790","2,790","2,380","2,380",2024/12/06
"2,800",1,5,0.18,1,"3,469,500","9,714,600,000","2,800","2,800","2,800","2,800",2024/12/05
"2,795",1,0,0.00,3,"3,469,500","9,697,252,500","2,795","2,795","2,795","2,795",2024/12/04
"2,795",1,0,0.00,3,"3,469,500","9,697,252,500","2,795","2,795","2,795","2,795",2024/12/03
"2,795",1,0,0.00,3,"3,469,500","9,697,252,500","2,795","2,795","2,795","2,795",2024/12/02
"2,795",1,5,0.18,1,"3,469,500","9,697,252,500","2,795","2,795","2,795","2,795",2024/11/29
"2,790",1,0,0.00,3,"3,469,500","9,679,905,000","2,790","2,790","2,790","2,790",2024/11/28
"2,790",1,0,0.00,3,"3,469,500","9,679,905,000","2,790","2,790","2,790","2,790",2024/11/27
"2,790",1,90,3.33,1,"3,469,500","9,679,905,000","2,790","2,790","2,790","2,790",2024/11/26
"2,700",1,-85,-3.05,2,"3,469,500","9,367,650,000","2,700","2,700","2,700","2,700",2024/11/25
"7,950",3,-10,-0.36,2,"3,469,500","9,662,557,500","2,785","2,785","2,380","2,785",2024/11/22
"2,795",1,5,0.18,1,"3,469,500","9,697,252,500","2,795","2,795","2,795","2,795",2024/11/21
"2,790",1,-5,-0.18,2,"3,469,500","9,679,905,000","2,790","2,790","2,790","2,790",2024/11/20
"2,795",1,0,0.00,3,"3,469,500","9,697,252,500","2,795","2,795","2,795","2,795",2024/11/19
"2,795",1,0,0.00,3,"3,469,500","9,697,252,500","2,795","2,795","2,795","2,795",2024/11/18
"2,795",1,20,0.72,1,"3,469,500","9,697,252,500","2,795","2,795","2,795","2,795",2024/11/15
"2,775",1,-5,-0.18,2,"3,469,500","9,627,862,500","2,775","2,775","2,775","2,775",2024/11/14
"2,780",1,-15,-0.54,2,"3,469,500","9,645,210,000","2,780","2,780","2,780","2,780",2024/11/13
"2,795",1,300,12.02,1,"3,469,500","9,697,252,500","2,795","2,795","2,795","2,795",2024/11/12
"7,505",3,-100,-3.85,2,"3,469,500","8,656,402,500","2,495","2,800","2,210","2,800",2024/11/11
0,0,-190,-6.82,2,"3,469,500","9,003,352,500","2,595",0,0,0,2024/11/08
