ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,서울특별시 영등포구 국제금융로8길 32,황선국,02-369-3957,2025.08.08 AM 11:21:17,2024/12/09,"",기타 금융업,KR70004Y0000,"DB Finance No.14 Special Purpose Acquisition Co., Ltd.",디비금융제14호스팩,0004Y0,2025/07/22,"5,315,000",100,SPAC(소속부없음)
