ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"2,333,278,625","876,472",-20,-0.79,2,"35,901,760","90,472,435,200","2,520","2,870","2,485","2,540",2024/12/30
"5,050,366,080","1,834,747",-490,-16.17,2,"35,901,760","91,190,470,400","2,540","3,250","2,510","3,200",2024/12/27
"1,663,900,180","526,447",-50,-1.62,2,"35,901,760","108,782,332,800","3,030","3,250","2,990","3,110",2024/12/26
"754,006,285","243,287",40,1.32,1,"35,901,760","110,577,420,800","3,080","3,130","3,055","3,095",2024/12/24
"2,265,349,845","756,264",180,6.29,1,"35,901,760","109,141,350,400","3,040","3,090","2,870","2,870",2024/12/23
"857,169,870","301,982",-5,-0.17,2,"35,901,760","102,679,033,600","2,860","2,900","2,745","2,840",2024/12/20
"684,232,830","241,512",40,1.42,1,"35,901,760","102,858,542,400","2,865","2,870","2,725","2,745",2024/12/19
"872,084,565","317,861",210,8.03,1,"35,901,760","101,422,472,000","2,825","2,825","2,605","2,605",2024/12/18
"166,927,935","64,354",-25,-0.95,2,"35,901,760","93,883,102,400","2,615","2,640","2,565","2,640",2024/12/17
"241,033,865","91,868",75,2.92,1,"35,901,760","94,780,646,400","2,640","2,730","2,500","2,565",2024/12/16
"340,927,070","131,025",-120,-4.47,2,"35,901,760","92,088,014,400","2,565","2,740","2,565","2,680",2024/12/13
"728,512,465","279,913",200,8.05,1,"35,901,760","96,396,225,600","2,685","2,685","2,465","2,540",2024/12/12
"357,841,205","148,477",145,6.20,1,"35,901,760","89,215,873,600","2,485","2,495","2,320","2,340",2024/12/11
"283,874,235","122,927",105,4.70,1,"35,901,760","84,010,118,400","2,340","2,370","2,235","2,235",2024/12/10
"364,892,150","159,271",-205,-8.40,2,"35,901,760","80,240,433,600","2,235","2,435","2,205","2,390",2024/12/09
"196,894,835","81,081",-55,-2.20,2,"35,901,760","87,600,294,400","2,440","2,490","2,400","2,425",2024/12/06
"100,947,270","40,771",10,0.40,1,"35,901,760","89,574,891,200","2,495","2,550","2,455","2,550",2024/12/05
"131,876,585","53,202",-15,-0.60,2,"35,901,760","89,215,873,600","2,485","2,525","2,400","2,435",2024/12/04
"203,527,745","83,186",15,0.60,1,"35,901,760","89,754,400,000","2,500","2,530","2,370","2,440",2024/12/03
"114,661,495","46,588",-5,-0.20,2,"35,901,760","89,215,873,600","2,485","2,530","2,435","2,490",2024/12/02
"109,213,905","44,008",0,0.00,3,"35,901,760","89,395,382,400","2,490","2,515","2,445","2,515",2024/11/29
"102,654,240","41,361",-10,-0.40,2,"35,901,760","89,395,382,400","2,490","2,535","2,450","2,530",2024/11/28
"99,575,920","40,356",65,2.67,1,"35,901,760","89,754,400,000","2,500","2,525","2,400","2,430",2024/11/27
"122,638,320","49,799",-45,-1.81,2,"35,901,760","87,420,785,600","2,435","2,545","2,435","2,545",2024/11/26
"211,740,430","84,594",10,0.40,1,"35,901,760","89,036,364,800","2,480","2,555","2,470","2,475",2024/11/25
"215,267,585","85,341",-85,-3.33,2,"35,901,760","88,677,347,200","2,470","2,590","2,470","2,545",2024/11/22
"206,791,670","81,093",-20,-0.78,2,"35,901,760","91,728,996,800","2,555","2,595","2,505","2,550",2024/11/21
"161,226,230","63,573",35,1.38,1,"35,901,760","92,447,032,000","2,575","2,585","2,470","2,540",2024/11/20
"394,790,680","152,912",-100,-3.79,2,"35,901,760","91,190,470,400","2,540","2,645","2,505","2,645",2024/11/19
"291,645,870","109,699",-25,-0.94,2,"35,901,760","94,780,646,400","2,640","2,800","2,615","2,650",2024/11/18
"452,396,620","170,318",60,2.30,1,"35,901,760","95,678,190,400","2,665","2,735","2,575","2,595",2024/11/15
"620,017,185","226,184",-210,-7.46,2,"35,901,760","93,524,084,800","2,605","2,850","2,600","2,815",2024/11/14
"910,057,025","320,111",0,0.00,3,"35,901,760","101,063,454,400","2,815","2,915","2,770","2,770",2024/11/13
"855,980,390","306,926",35,1.26,1,"35,901,760","101,063,454,400","2,815","2,855","2,730","2,790",2024/11/12
"1,024,641,850","369,584",30,1.09,1,"35,901,760","99,806,892,800","2,780","2,830","2,700","2,750",2024/11/11
"632,173,890","234,818",105,3.97,1,"35,901,760","98,729,840,000","2,750","2,750","2,625","2,645",2024/11/08
"331,407,610","125,724",-10,-0.38,2,"35,901,760","94,960,155,200","2,645","2,675","2,595","2,670",2024/11/07
"516,669,130","196,345",85,3.31,1,"35,901,760","95,319,172,800","2,655","2,675","2,555","2,580",2024/11/06
"207,170,450","80,501",-25,-0.96,2,"35,901,760","92,267,523,200","2,570","2,600","2,550","2,570",2024/11/05
"428,101,120","166,212",-15,-0.57,2,"35,901,760","93,165,067,200","2,595","2,645","2,495","2,630",2024/11/04
"653,836,750","250,296",-45,-1.69,2,"35,901,760","93,703,593,600","2,610","2,660","2,580","2,580",2024/11/01
"779,299,530","294,893",-45,-1.67,2,"35,901,760","95,319,172,800","2,655","2,715","2,575","2,650",2024/10/31
"1,638,715,690","625,533",95,3.65,1,"35,901,760","96,934,752,000","2,700","2,700","2,565","2,585",2024/10/30
"1,592,958,610","630,572",205,8.54,1,"35,901,760","93,524,084,800","2,605","2,605","2,400","2,400",2024/10/29
"457,592,875","188,771",45,1.91,1,"35,901,760","86,164,224,000","2,400","2,485","2,335","2,345",2024/10/28
"550,169,310","229,155",-120,-4.85,2,"35,901,760","84,548,644,800","2,355","2,480","2,350","2,475",2024/10/25
"779,401,320","320,174",50,2.06,1,"35,901,760","88,856,856,000","2,475","2,475","2,375","2,400",2024/10/24
"4,003,518,200","1,606,843",100,4.30,1,"35,901,760","87,061,768,000","2,425","2,590","2,330","2,330",2024/10/23
"1,675,868,310","695,897",-160,-6.44,2,"35,901,760","83,471,592,000","2,325","2,475","2,325","2,420",2024/10/22
"18,678,242,475","7,446,176",205,8.99,1,"35,901,760","89,215,873,600","2,485","2,635","2,245","2,245",2024/10/21
"18,091,347,325","7,454,444",135,6.29,1,"35,901,760","81,856,012,800","2,280","2,600","2,130","2,145",2024/10/18
"538,001,060","245,008",50,2.39,1,"35,901,760","77,009,275,200","2,145","2,320","2,075","2,095",2024/10/17
"30,303,200","14,541",5,0.24,1,"35,901,760","75,214,187,200","2,095","2,100","2,065","2,090",2024/10/16
"38,737,855","18,577",5,0.24,1,"35,901,760","75,034,678,400","2,090","2,105","2,070","2,085",2024/10/15
"49,019,340","23,623",-10,-0.48,2,"35,901,760","74,855,169,600","2,085","2,095","2,060","2,095",2024/10/14
"49,937,505","23,885",-25,-1.18,2,"35,901,760","75,214,187,200","2,095","2,115","2,080","2,115",2024/10/11
"88,453,670","42,095",0,0.00,3,"35,901,760","76,111,731,200","2,120","2,135","2,070","2,120",2024/10/10
"126,531,920","59,238",-45,-2.08,2,"35,901,760","76,111,731,200","2,120","2,170","2,110","2,140",2024/10/08
"39,485,650","18,309",5,0.23,1,"35,901,760","77,727,310,400","2,165","2,175","2,135","2,160",2024/10/07
"31,024,190","14,361",-10,-0.46,2,"35,901,760","77,547,801,600","2,160","2,180","2,150","2,180",2024/10/04
"73,769,275","34,065",-10,-0.46,2,"35,901,760","77,906,819,200","2,170","2,195","2,155","2,155",2024/10/02
"78,418,795","35,837",5,0.23,1,"35,901,760","78,265,836,800","2,180","2,225","2,165","2,180",2024/09/30
"24,216,225","11,139",0,0.00,3,"35,901,760","78,086,328,000","2,175","2,200","2,160","2,175",2024/09/27
"28,997,910","13,311",0,0.00,3,"35,901,760","78,086,328,000","2,175","2,195","2,170","2,170",2024/09/26
"85,451,820","39,300",0,0.00,3,"35,901,760","78,086,328,000","2,175","2,195","2,160","2,170",2024/09/25
"44,722,205","20,504",-5,-0.23,2,"35,901,760","78,086,328,000","2,175","2,195","2,165","2,180",2024/09/24
"45,312,485","20,782",15,0.69,1,"35,901,760","78,265,836,800","2,180","2,210","2,165","2,180",2024/09/23
"53,947,415","24,842",-10,-0.46,2,"35,901,760","77,727,310,400","2,165","2,195","2,160","2,165",2024/09/20
"47,458,500","21,838",-5,-0.23,2,"35,901,760","78,086,328,000","2,175","2,195","2,150","2,180",2024/09/19
"54,906,970","25,141",0,0.00,3,"35,901,760","78,265,836,800","2,180","2,220","2,150","2,175",2024/09/13
"142,701,770","66,556",80,3.81,1,"35,901,760","78,265,836,800","2,180","2,230","2,090","2,090",2024/09/12
"102,232,990","48,528",0,0.00,3,"35,901,760","75,393,696,000","2,100","2,165","2,070","2,100",2024/09/11
"83,183,470","39,728",0,0.00,3,"35,901,760","75,393,696,000","2,100","2,190","2,055","2,100",2024/09/10
"56,443,870","27,226",-10,-0.47,2,"35,901,760","75,393,696,000","2,100","2,110","2,035","2,110",2024/09/09
"67,212,190","32,784",30,1.44,1,"35,901,760","75,752,713,600","2,110","2,110","2,025","2,080",2024/09/06
"363,327,690","171,808",-10,-0.48,2,"35,901,760","74,675,660,800","2,080","2,140","2,080","2,090",2024/09/05
"214,131,990","101,944",-80,-3.69,2,"35,901,760","75,034,678,400","2,090","2,135","2,070","2,105",2024/09/04
"43,587,570","19,902",-45,-2.03,2,"35,901,760","77,906,819,200","2,170","2,220","2,150","2,215",2024/09/03
"65,431,080","29,830",5,0.23,1,"35,901,760","79,522,398,400","2,215","2,220","2,175","2,210",2024/09/02
"82,551,960","37,621",30,1.38,1,"35,901,760","79,342,889,600","2,210","2,230","2,165","2,175",2024/08/30
"79,016,075","36,620",20,0.93,1,"35,901,760","78,265,836,800","2,180","2,180","2,130","2,140",2024/08/29
"53,813,605","24,878",-10,-0.46,2,"35,901,760","77,547,801,600","2,160","2,180","2,150","2,175",2024/08/28
"39,609,315","18,317",-5,-0.23,2,"35,901,760","77,906,819,200","2,170","2,185","2,145","2,185",2024/08/27
"106,640,335","49,616",5,0.23,1,"35,901,760","78,086,328,000","2,175","2,195","2,115","2,185",2024/08/26
"98,573,935","45,479",-35,-1.59,2,"35,901,760","77,906,819,200","2,170","2,210","2,150","2,185",2024/08/23
"206,782,635","95,010",10,0.46,1,"35,901,760","79,163,380,800","2,205","2,215","2,150","2,190",2024/08/22
