ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"173,314,930","13,575",-10,-0.08,2,"8,930,907","115,119,391,230","12,890","12,940","12,680","12,800",2024/12/30
"501,553,510","39,374",-180,-1.38,2,"8,930,907","115,208,700,300","12,900","13,400","12,610","12,810",2024/12/27
"204,461,980","15,527",-160,-1.21,2,"8,930,907","116,816,263,560","13,080","13,300","13,080","13,250",2024/12/26
"168,150,370","12,722",-100,-0.75,2,"8,930,907","118,245,208,680","13,240","13,340","13,100","13,340",2024/12/24
"457,600,120","34,653",360,2.77,1,"8,930,907","119,138,299,380","13,340","13,420","12,920","12,920",2024/12/23
"364,936,760","28,059",-210,-1.59,2,"8,930,907","115,923,172,860","12,980","13,290","12,830","13,190",2024/12/20
"118,541,670","9,010",-170,-1.27,2,"8,930,907","117,798,663,330","13,190","13,250","13,080","13,200",2024/12/19
"211,270,710","15,992",270,2.06,1,"8,930,907","119,316,917,520","13,360","13,400","13,070","13,080",2024/12/18
"369,273,540","27,957",-270,-2.02,2,"8,930,907","116,905,572,630","13,090","13,420","13,060","13,320",2024/12/17
"530,192,640","39,795",260,1.98,1,"8,930,907","119,316,917,520","13,360","13,540","13,000","13,000",2024/12/16
"221,601,400","16,940",130,1.00,1,"8,930,907","116,994,881,700","13,100","13,180","12,920","12,920",2024/12/13
"311,813,540","24,316",200,1.57,1,"8,930,907","115,833,863,790","12,970","12,970","12,710","12,730",2024/12/12
"822,603,170","65,153",440,3.57,1,"8,930,907","114,047,682,390","12,770","12,770","12,210","12,330",2024/12/11
"265,687,060","21,591",330,2.75,1,"8,930,907","110,118,083,310","12,330","12,470","12,000","12,000",2024/12/10
"540,699,820","44,760",-560,-4.46,2,"8,930,907","107,170,884,000","12,000","12,500","11,880","12,410",2024/12/09
