ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"13,095,125","2,740",5,0.10,1,"13,364,200","64,148,160,000","4,800","4,825","4,750","4,770",2024/12/30
"42,929,360","9,067",-5,-0.10,2,"13,364,200","64,081,339,000","4,795","4,815","4,650","4,795",2024/12/27
"36,814,850","7,569",-150,-3.03,2,"13,364,200","64,148,160,000","4,800","4,950","4,800","4,950",2024/12/26
"24,752,110","4,994",-5,-0.10,2,"13,364,200","66,152,790,000","4,950","5,040","4,930","5,000",2024/12/24
"44,058,900","8,794",-40,-0.80,2,"13,364,200","66,219,611,000","4,955","5,190","4,955","4,985",2024/12/23
"33,877,020","6,738",-5,-0.10,2,"13,364,200","66,754,179,000","4,995","5,130","4,975","5,000",2024/12/20
"25,524,675","5,136",-30,-0.60,2,"13,364,200","66,821,000,000","5,000","5,060","4,945","5,030",2024/12/19
"87,643,700","17,600",-60,-1.18,2,"13,364,200","67,221,926,000","5,030","5,140","4,830","5,060",2024/12/18
"17,174,990","3,334",-30,-0.59,2,"13,364,200","68,023,778,000","5,090","5,200","5,050","5,140",2024/12/17
"27,383,810","5,372",170,3.43,1,"13,364,200","68,424,704,000","5,120","5,220","5,020","5,040",2024/12/16
"16,198,820","3,254",-50,-1.00,2,"13,364,200","66,152,790,000","4,950","5,130","4,905","5,030",2024/12/13
"40,649,965","8,266",240,5.04,1,"13,364,200","66,821,000,000","5,000","5,040","4,770","4,805",2024/12/12
"67,224,130","13,962",-55,-1.14,2,"13,364,200","63,613,592,000","4,760","4,900","4,760","4,835",2024/12/11
"63,124,950","13,126",125,2.67,1,"13,364,200","64,348,623,000","4,815","4,900","4,615","4,685",2024/12/10
"105,765,565","22,317",-300,-6.01,2,"13,364,200","62,678,098,000","4,690","4,960","4,680","4,790",2024/12/09
"38,273,210","7,881",90,1.84,1,"13,364,200","66,687,358,000","4,990","5,100","4,650","4,900",2024/12/06
"24,656,600","5,011",-100,-2.00,2,"13,364,200","65,484,580,000","4,900","4,980","4,900","4,910",2024/12/05
"103,770,785","20,956",-140,-2.72,2,"13,364,200","66,821,000,000","5,000","5,080","4,905","4,930",2024/12/04
"34,334,210","6,746",-40,-0.77,2,"13,364,200","68,691,988,000","5,140","5,210","5,010","5,120",2024/12/03
"77,920,100","15,174",-110,-2.08,2,"13,364,200","69,226,556,000","5,180","5,290","4,980","5,280",2024/12/02
"76,245,770","14,544",30,0.57,1,"13,364,200","70,696,618,000","5,290","5,390","5,110","5,190",2024/11/29
"223,303,955","42,762",340,6.91,1,"13,364,200","70,295,692,000","5,260","5,380","4,935","4,945",2024/11/28
"84,795,815","17,278",15,0.31,1,"13,364,200","65,751,864,000","4,920","4,985","4,800","4,905",2024/11/27
"119,452,115","24,633",175,3.70,1,"13,364,200","65,551,401,000","4,905","4,975","4,640","4,720",2024/11/26
"416,871,460","88,392",255,5.70,1,"13,364,200","63,212,666,000","4,730","4,920","4,480","4,510",2024/11/25
"36,390,445","8,072",-75,-1.65,2,"13,364,200","59,804,795,000","4,475","4,565","4,465","4,550",2024/11/22
"38,365,025","8,526",-45,-0.98,2,"13,364,200","60,807,110,000","4,550","4,640","4,445","4,640",2024/11/21
