ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,경기도 성남시 분당구 판교로 310,"김철, 안재현",02-2008-2008,2025.08.08 AM 11:16:56,2017/12/01,www.skchemicals.com,합성고무 및 플라스틱 물질 제조업,KR728513K010,SKCHEMICALS(1P),SK케미칼우,28513K,2018/01/05,"2,115,429","5,000",-
