ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,경기도 화성시 동부대로970번길 110,"이재상, 백승한 각자대표",031-379-3114,2025.08.08 AM 11:36:48,1980/05/13,www.woojininc.com,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",KR7105840003,WOOJIN INC,우진,105840,2010/07/26,"20,197,670",500,-
