ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"891,246,400","8,235","3,900",3.68,1,"6,348,913","697,110,647,400","109,800","109,800","104,600","105,300",2024/12/30
"673,337,700","6,395",-800,-0.75,2,"6,348,913","672,349,886,700","105,900","106,700","104,000","106,700",2024/12/27
"509,025,600","4,755",-900,-0.84,2,"6,348,913","677,429,017,100","106,700","108,100","106,000","106,700",2024/12/26
"717,796,700","6,687","-2,600",-2.36,2,"6,348,913","683,143,038,800","107,600","110,900","106,200","110,900",2024/12/24
"704,859,100","6,392","-3,000",-2.65,2,"6,348,913","699,650,212,600","110,200","115,000","109,200","113,200",2024/12/23
"2,450,636,200","21,739","2,900",2.63,1,"6,348,913","718,696,951,600","113,200","115,100","110,300","110,300",2024/12/20
"1,555,286,100","14,473","5,400",5.15,1,"6,348,913","700,285,103,900","110,300","110,300","102,300","103,900",2024/12/19
"854,387,500","8,291","2,900",2.84,1,"6,348,913","666,000,973,700","104,900","105,000","100,300","102,000",2024/12/18
"616,324,800","6,098","2,300",2.31,1,"6,348,913","647,589,126,000","102,000","102,000","99,600","100,200",2024/12/17
"354,037,800","3,546",-600,-0.60,2,"6,348,913","632,986,626,100","99,700","101,100","99,000","101,100",2024/12/16
"673,942,100","6,724",-200,-0.20,2,"6,348,913","636,795,973,900","100,300","101,500","98,900","101,100",2024/12/13
"862,837,000","8,672","1,900",1.93,1,"6,348,913","638,065,756,500","100,500","101,200","97,900","97,900",2024/12/12
"555,201,800","5,665","1,600",1.65,1,"6,348,913","626,002,821,800","98,600","98,800","96,700","97,100",2024/12/11
"972,292,200","10,057","1,900",2.00,1,"6,348,913","615,844,561,000","97,000","98,800","95,100","95,200",2024/12/10
"1,191,820,100","12,536","-4,200",-4.23,2,"6,348,913","603,781,626,300","95,100","98,800","93,600","98,800",2024/12/09
"803,916,600","8,132","-1,100",-1.10,2,"6,348,913","630,447,060,900","99,300","100,400","98,000","100,400",2024/12/06
"1,629,467,200","16,315","-2,200",-2.14,2,"6,348,913","637,430,865,200","100,400","102,100","99,100","102,100",2024/12/05
