ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,경기도 안산시 단원구 시화벤처로 444,권  혁,031-491-2284,2025.08.08 AM 11:25:42,1972/01/22,www.seondo.co.kr,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",KR7007610009,SeondoElectric,선도전기,007610,1989/11/30,"18,000,000",500,-
