ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"1,126,156","1,011",154,14.09,1,"11,915,582","14,858,730,754","1,247","1,255",936,"1,099",2024/12/30
"10,767",10,96,9.63,1,"11,915,582","13,023,731,126","1,093","1,099",901,"1,099",2024/12/27
"4,509,953","4,699",0,0.00,3,"11,915,582","11,879,835,254",997,999,950,997,2024/12/26
"925,959",939,-1,-0.10,2,"11,915,582","11,879,835,254",997,"1,097",950,990,2024/12/24
"3,378,572","3,547",4,0.40,1,"11,915,582","11,891,750,836",998,"1,100",864,"1,100",2024/12/23
"4,675,088","4,859",-93,-8.56,2,"11,915,582","11,844,088,508",994,"1,230",924,"1,099",2024/12/20
"1,951,383","2,110",37,3.52,1,"11,915,582","12,952,237,634","1,087","1,200",903,"1,100",2024/12/19
"8,696,613","8,501",51,5.11,1,"11,915,582","12,511,361,100","1,050","1,099",901,901,2024/12/18
"3,628,851","3,893",29,2.99,1,"11,915,582","11,903,666,418",999,"1,097",900,970,2024/12/17
"621,580",641,113,13.19,1,"11,915,582","11,558,114,540",970,985,968,985,2024/12/16
"1,468,400","1,703",12,1.42,1,"11,915,582","10,211,653,774",857,971,839,844,2024/12/13
"3,647,378","4,436",-22,-2.54,2,"11,915,582","10,068,666,790",845,947,817,947,2024/12/12
"6,984",8,22,2.60,1,"11,915,582","10,330,809,594",867,879,867,879,2024/12/11
"185,900",220,-54,-6.01,2,"11,915,582","10,068,666,790",845,845,845,845,2024/12/10
"2,864,199","3,325",49,5.76,1,"11,915,582","10,712,108,218",899,942,815,900,2024/12/09
"1,233,892","1,496",-35,-3.95,2,"11,915,582","10,128,244,700",850,855,820,854,2024/12/06
"356,446",413,31,3.63,1,"11,915,582","10,545,290,070",885,949,854,949,2024/12/05
"72,590",85,-25,-2.84,2,"11,915,582","10,175,907,028",854,854,854,854,2024/12/04
"1,213,125","1,373",-6,-0.68,2,"11,915,582","10,473,796,578",879,885,836,883,2024/12/03
"173,269",203,-3,-0.34,2,"11,915,582","10,545,290,070",885,887,831,831,2024/12/02
"390,122",463,-11,-1.22,2,"11,915,582","10,581,036,816",888,900,831,833,2024/11/29
"978,985","1,092",22,2.51,1,"11,915,582","10,712,108,218",899,950,821,899,2024/11/28
"59,742",70,18,2.10,1,"11,915,582","10,449,965,414",877,920,849,920,2024/11/27
"100,778",117,-11,-1.26,2,"11,915,582","10,235,484,938",859,948,859,948,2024/11/26
"1,358,398","1,593",-4,-0.46,2,"11,915,582","10,366,556,340",870,940,810,940,2024/11/25
"34,210",40,7,0.81,1,"11,915,582","10,414,218,668",874,883,813,883,2024/11/22
"412,512",511,-2,-0.23,2,"11,915,582","10,330,809,594",867,880,806,806,2024/11/21
"50,767",59,0,0.00,3,"11,915,582","10,354,640,758",869,879,806,860,2024/11/20
"1,240,138","1,517",50,6.11,1,"11,915,582","10,354,640,758",869,900,815,900,2024/11/19
"11,209,017","13,890",-41,-4.77,2,"11,915,582","9,758,861,658",819,859,800,850,2024/11/18
"245,012",284,-19,-2.16,2,"11,915,582","10,247,400,520",860,876,830,876,2024/11/15
"2,334,759","2,863",32,3.78,1,"11,915,582","10,473,796,578",879,900,781,900,2024/11/14
"155,848",184,-2,-0.24,2,"11,915,582","10,092,497,954",847,847,847,847,2024/11/13
"8,226,928","10,126",32,3.92,1,"11,915,582","10,116,329,118",849,849,810,816,2024/11/12
"5,395,403","6,725",-3,-0.37,2,"11,915,582","9,735,030,494",817,890,754,890,2024/11/11
"3,353,835","4,093",-8,-0.97,2,"11,915,582","9,770,777,240",820,820,815,820,2024/11/08
"204,875",247,10,1.22,1,"11,915,582","9,866,101,896",828,840,828,839,2024/11/07
"60,294",73,-21,-2.50,2,"11,915,582","9,746,946,076",818,839,774,839,2024/11/06
"3,282,606","4,092",-40,-4.55,2,"11,915,582","9,997,173,298",839,890,801,801,2024/11/05
"3,431,893","4,187",53,6.42,1,"11,915,582","10,473,796,578",879,898,811,817,2024/11/04
"3,823,664","4,666",54,6.99,1,"11,915,582","9,842,270,732",826,875,790,875,2024/11/01
"106,696",122,-98,-11.26,2,"11,915,582","9,198,829,304",772,894,772,894,2024/10/31
"34,590",39,-22,-2.47,2,"11,915,582","10,366,556,340",870,892,870,892,2024/10/30
892,1,67,8.12,1,"11,915,582","10,628,699,144",892,892,892,892,2024/10/29
"374,797",457,15,1.85,1,"11,915,582","9,830,355,150",825,829,818,829,2024/10/28
"66,050",80,0,0.00,3,"11,915,582","9,651,621,420",810,848,800,848,2024/10/25
"2,680,570","3,346",-15,-1.82,2,"11,915,582","9,651,621,420",810,820,795,800,2024/10/24
"595,575",729,-2,-0.24,2,"11,915,582","9,830,355,150",825,840,800,840,2024/10/23
"4,128,066","5,139",-22,-2.59,2,"11,915,582","9,854,186,314",827,948,790,948,2024/10/22
"3,978,993","4,744",-1,-0.12,2,"11,915,582","10,116,329,118",849,948,820,948,2024/10/21
"1,363,082","1,654",1,0.12,1,"11,915,582","10,128,244,700",850,949,814,949,2024/10/18
"3,315,485","3,901",-80,-8.61,2,"11,915,582","10,116,329,118",849,949,815,949,2024/10/17
"4,583",5,80,9.42,1,"11,915,582","11,069,575,678",929,948,810,948,2024/10/16
"2,747",3,4,0.47,1,"11,915,582","10,116,329,118",849,949,849,949,2024/10/15
"1,634,865","1,918",-50,-5.59,2,"11,915,582","10,068,666,790",845,935,845,935,2024/10/14
"84,364",95,28,3.23,1,"11,915,582","10,664,445,890",895,949,803,900,2024/10/11
"264,852",296,67,8.38,1,"11,915,582","10,330,809,594",867,899,867,899,2024/10/10
"35,918,970","44,670",-95,-10.61,2,"11,915,582","9,532,465,600",800,900,800,900,2024/10/08
"10,765",12,38,4.43,1,"11,915,582","10,664,445,890",895,900,895,900,2024/10/07
"3,842,508","4,574",4,0.47,1,"11,915,582","10,211,653,774",857,857,839,848,2024/10/04
"5,796,076","7,048",-1,-0.12,2,"11,915,582","10,163,991,446",853,853,821,853,2024/10/02
"11,915,357","14,724",-6,-0.70,2,"11,915,582","10,175,907,028",854,949,800,860,2024/09/30
"224,011",260,10,1.18,1,"11,915,582","10,247,400,520",860,949,859,949,2024/09/27
"25,788,629","30,021",-95,-10.05,2,"11,915,582","10,128,244,700",850,900,846,900,2024/09/26
"43,490",46,103,12.23,1,"11,915,582","11,260,224,990",945,950,945,950,2024/09/25
"540,884",617,-55,-6.13,2,"11,915,582","10,032,920,044",842,950,842,890,2024/09/24
"1,811,336","2,164",12,1.36,1,"11,915,582","10,688,277,054",897,899,832,899,2024/09/23
"23,336,873","27,501",55,6.63,1,"11,915,582","10,545,290,070",885,889,838,860,2024/09/20
"1,038,471","1,233",-29,-3.38,2,"11,915,582","9,889,933,060",830,896,811,896,2024/09/19
"2,301,103","2,700",16,1.90,1,"11,915,582","10,235,484,938",859,870,843,870,2024/09/13
"2,696,613","3,160",-27,-3.10,2,"11,915,582","10,044,835,626",843,889,843,889,2024/09/12
"1,801,941","2,052",22,2.59,1,"11,915,582","10,366,556,340",870,896,850,850,2024/09/11
"11,686,433","13,383",-79,-8.52,2,"11,915,582","10,104,413,536",848,947,832,832,2024/09/10
"96,095",112,43,4.86,1,"11,915,582","11,045,744,514",927,947,848,947,2024/09/09
"152,928",173,-20,-2.21,2,"11,915,582","10,533,374,488",884,945,880,945,2024/09/06
"891,595","1,073",35,4.03,1,"11,915,582","10,771,686,128",904,948,827,948,2024/09/05
"1,120,624","1,346",-12,-1.36,2,"11,915,582","10,354,640,758",869,880,817,880,2024/09/04
"125,965",143,38,4.51,1,"11,915,582","10,497,627,742",881,896,810,896,2024/09/03
"816,853",959,-10,-1.17,2,"11,915,582","10,044,835,626",843,948,833,948,2024/09/02
"629,511",736,3,0.35,1,"11,915,582","10,163,991,446",853,948,850,948,2024/08/30
"6,322,235","7,506",3,0.35,1,"11,915,582","10,128,244,700",850,946,806,946,2024/08/29
"4,258,320","4,909",-23,-2.64,2,"11,915,582","10,092,497,954",847,945,841,945,2024/08/28
"3,085,058","3,594",18,2.11,1,"11,915,582","10,366,556,340",870,917,820,917,2024/08/27
"9,635,346","11,261",-84,-8.97,2,"11,915,582","10,152,075,864",852,944,850,944,2024/08/26
"602,514",695,83,9.73,1,"11,915,582","11,152,984,752",936,949,864,949,2024/08/23
"4,561,609","5,325",-36,-4.05,2,"11,915,582","10,163,991,446",853,947,853,941,2024/08/22
"967,123","1,085",33,3.86,1,"11,915,582","10,592,952,398",889,947,854,947,2024/08/21
"8,610,265","9,982",-10,-1.15,2,"11,915,582","10,199,738,192",856,949,856,888,2024/08/20
"659,993",763,-20,-2.26,2,"11,915,582","10,318,894,012",866,947,846,947,2024/08/19
"1,322,020","1,535",37,4.36,1,"11,915,582","10,557,205,652",886,900,830,890,2024/08/16
"104,571",122,-10,-1.16,2,"11,915,582","10,116,329,118",849,878,848,878,2024/08/14
"188,101",218,-10,-1.15,2,"11,915,582","10,235,484,938",859,897,859,871,2024/08/13
"52,350",60,17,2.00,1,"11,915,582","10,354,640,758",869,879,869,870,2024/08/12
"672,434",804,53,6.63,1,"11,915,582","10,152,075,864",852,899,758,800,2024/08/09
"3,914,265","5,044",-41,-4.88,2,"11,915,582","9,520,550,018",799,848,742,775,2024/08/08
"8,660,646","11,105",6,0.72,1,"11,915,582","10,009,088,880",840,843,750,800,2024/08/07
"1,375,254","1,806",7,0.85,1,"11,915,582","9,937,595,388",834,898,750,898,2024/08/06
"19,028,545","26,216",-2,-0.24,2,"11,915,582","9,854,186,314",827,828,708,820,2024/08/05
"9,361,848","11,353",-44,-5.04,2,"11,915,582","9,878,017,478",829,897,800,897,2024/08/02
"726,124",871,61,7.51,1,"11,915,582","10,402,303,086",873,888,816,885,2024/08/01
"8,338,414","10,145",-8,-0.98,2,"11,915,582","9,675,452,584",812,899,812,898,2024/07/31
"4,514,231","5,345",0,0.00,3,"11,915,582","9,770,777,240",820,897,800,800,2024/07/30
"4,957,894","6,001",-59,-6.71,2,"11,915,582","9,770,777,240",820,890,820,859,2024/07/29
"135,351",154,-1,-0.11,2,"11,915,582","10,473,796,578",879,879,878,879,2024/07/26
"6,145,427","7,591",30,3.53,1,"11,915,582","10,485,712,160",880,893,800,802,2024/07/25
"444,980",521,-17,-1.96,2,"11,915,582","10,128,244,700",850,860,850,860,2024/07/24
"7,237,969","8,775",9,1.05,1,"11,915,582","10,330,809,594",867,890,803,850,2024/07/23
"2,396,691","2,950",18,2.14,1,"11,915,582","10,223,569,356",858,898,802,898,2024/07/22
"1,803,987","2,123",10,1.20,1,"11,915,582","10,009,088,880",840,869,810,849,2024/07/19
"2,136,230","2,581",-37,-4.27,2,"11,915,582","9,889,933,060",830,830,770,830,2024/07/18
"17,538,418","22,862",78,9.89,1,"11,915,582","10,330,809,594",867,898,711,789,2024/07/17
"36,131,037","42,757",-139,-14.98,5,"11,915,582","9,401,394,198",789,967,789,967,2024/07/16
"10,360,988","11,171",-60,-6.07,2,"11,915,582","11,057,660,096",928,999,900,996,2024/07/15
"1,510,285","1,517",66,7.16,1,"11,915,582","11,772,595,016",988,997,988,997,2024/07/12
"2,383,360","2,395",-77,-7.71,2,"11,915,582","10,986,166,604",922,"1,000",907,999,2024/07/11
"1,097,740","1,100",0,0.00,3,"11,915,582","11,903,666,418",999,"1,000",995,999,2024/07/10
"2,200,686","2,218",39,4.06,1,"11,915,582","11,903,666,418",999,999,903,999,2024/07/09
"1,280,423","1,319",-30,-3.03,2,"11,915,582","11,438,958,720",960,989,901,901,2024/07/08
"16,310",17,10,1.02,1,"11,915,582","11,796,426,180",990,998,910,998,2024/07/05
"42,348",43,61,6.64,1,"11,915,582","11,677,270,360",980,"1,000",901,999,2024/07/04
"802,618",872,-20,-2.13,2,"11,915,582","10,950,419,858",919,988,900,988,2024/07/03
"18,617,443","20,626",-91,-8.83,2,"11,915,582","11,188,731,498",939,"1,098",900,"1,098",2024/07/02
"136,581",131,-1,-0.10,2,"11,915,582","12,273,049,460","1,030","1,098","1,030","1,046",2024/07/01
"1,503,882","1,527",70,7.28,1,"11,915,582","12,284,965,042","1,031","1,046",951,"1,046",2024/06/28
"5,394,373","5,415",-47,-4.66,2,"11,915,582","11,450,874,302",961,"1,048",950,"1,000",2024/06/27
"4,805,600","5,106",61,6.44,1,"11,915,582","12,010,906,656","1,008","1,033",930,940,2024/06/26
