ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
06,"P.O. Box 902, Grand Cayman, KY1-1103, Cayman Islands Third Floor, Century Yard, Cricket Square",린진성,86-1395-0486-047,2025.08.08 AM 11:27:17,2009/02/24,-,기타 금융업,KYG2114A1094,CXI Healthcare Technology Group Limited,씨엑스아이,900120,2010/03/31,"30,057,784",0.5,외국기업(소속부없음)
