ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"4,725,097","6,523",-40,-5.06,2,"14,764,898","11,073,673,500",750,907,672,907,2024/12/30
"4,428",6,51,6.90,1,"14,764,898","11,664,269,420",790,797,630,797,2024/12/27
"851,328","1,218",-61,-7.63,2,"14,764,898","10,911,259,622",739,900,680,810,2024/12/26
"8,790",11,30,3.90,1,"14,764,898","11,811,918,400",800,800,799,799,2024/12/24
"123,878",159,-9,-1.16,2,"14,764,898","11,368,971,460",770,800,663,779,2024/12/23
"108,097",155,35,4.70,1,"14,764,898","11,501,855,542",779,799,633,799,2024/12/20
744,1,87,13.24,1,"14,764,898","10,985,084,112",744,744,744,744,2024/12/19
"351,398",534,-115,-14.90,5,"14,764,898","9,700,537,986",657,800,657,657,2024/12/18
"59,956",77,82,11.88,1,"14,764,898","11,398,501,256",772,789,772,789,2024/12/17
"1,386,482","2,466",31,4.70,1,"14,764,898","10,187,779,620",690,719,562,719,2024/12/16
"1,358",2,10,1.54,1,"14,764,898","9,730,067,782",659,699,659,699,2024/12/13
649,1,31,5.02,1,"14,764,898","9,582,418,802",649,649,649,649,2024/12/12
"2,642,260","4,998",0,0.00,3,"14,764,898","9,124,706,964",618,666,526,666,2024/12/11
"8,186",13,-10,-1.59,2,"14,764,898","9,124,706,964",618,669,618,628,2024/12/10
"4,772,763","8,502",-31,-4.70,2,"14,764,898","9,272,355,944",628,635,561,635,2024/12/09
"20,766",32,6,0.92,1,"14,764,898","9,730,067,782",659,697,560,697,2024/12/06
"1,259,181","2,192",-6,-0.91,2,"14,764,898","9,641,478,394",653,725,565,725,2024/12/05
"8,747,323","13,552",-38,-5.45,2,"14,764,898","9,730,067,782",659,690,605,650,2024/12/04
"1,297,750","2,126",-13,-1.83,2,"14,764,898","10,291,133,906",697,787,608,787,2024/12/03
"3,730,940","5,429",-60,-7.79,2,"14,764,898","10,483,077,580",710,799,655,799,2024/12/02
"340,902",442,0,0.00,3,"14,764,898","11,368,971,460",770,810,770,807,2024/11/29
"222,634",296,53,7.39,1,"14,764,898","11,368,971,460",770,790,620,790,2024/11/28
"1,599,159","2,524",6,0.84,1,"14,764,898","10,586,431,866",717,747,610,730,2024/11/27
"989,408","1,650",70,10.92,1,"14,764,898","10,497,842,478",711,736,546,546,2024/11/26
"225,359",336,-99,-13.38,2,"14,764,898","9,464,299,618",641,820,641,759,2024/11/25
"79,574",109,20,2.78,1,"14,764,898","10,926,024,520",740,759,680,759,2024/11/22
"5,608,185","8,002",36,5.26,1,"14,764,898","10,630,726,560",720,740,600,740,2024/11/21
"338,908",532,34,5.23,1,"14,764,898","10,099,190,232",684,740,560,650,2024/11/20
"9,655,384","15,011",-18,-2.69,2,"14,764,898","9,597,183,700",650,767,568,767,2024/11/19
"25,958",37,8,1.21,1,"14,764,898","9,862,951,864",668,749,563,749,2024/11/18
"4,967,963","7,766",25,3.94,1,"14,764,898","9,744,832,680",660,729,630,680,2024/11/15
"647,445","1,147",0,0.00,3,"14,764,898","9,375,710,230",635,680,540,680,2024/11/14
"181,521",339,75,13.39,1,"14,764,898","9,375,710,230",635,644,479,644,2024/11/13
"107,276",188,-40,-6.67,2,"14,764,898","8,268,342,880",560,660,513,660,2024/11/12
"4,410,634","7,496",27,4.71,1,"14,764,898","8,858,938,800",600,658,555,568,2024/11/11
"3,058,979","5,402",28,5.14,1,"14,764,898","8,460,286,554",573,580,500,543,2024/11/08
"48,623",91,-15,-2.68,2,"14,764,898","8,046,869,410",545,548,500,548,2024/11/07
"879,298","1,811",10,1.82,1,"14,764,898","8,268,342,880",560,570,476,545,2024/11/06
"1,206,184","2,234",15,2.80,1,"14,764,898","8,120,693,900",550,580,462,530,2024/11/05
"11,209,742","22,224",26,5.11,1,"14,764,898","7,899,220,430",535,540,500,505,2024/11/04
