ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,"서울특별시 강남구 테헤란로86길 13 12층 (대치동, 대경타워)","최영욱, 나현수(각자대표)",02-571-2432,2025.08.08 AM 11:27:40,2000/12/18,www.outinco.com,기타 화학제품 제조업,KR7227610003,"Outin Futures Co., Ltd.",아우딘퓨쳐스,227610,2017/07/12,"35,583,547",500,중견기업부
