ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"360,866,950","24,181",-60,-0.40,2,"19,404,441","291,454,703,820","15,020","15,020","14,800","14,930",2024/12/30
"1,005,233,120","67,352",-400,-2.58,2,"19,404,441","292,618,970,280","15,080","15,080","14,830","15,010",2024/12/27
"1,023,860,790","66,208",0,0.00,3,"19,404,441","300,380,746,680","15,480","15,520","15,420","15,470",2024/12/26
"482,810,800","31,216",10,0.06,1,"19,404,441","300,380,746,680","15,480","15,520","15,430","15,470",2024/12/24
"524,737,160","34,047",220,1.44,1,"19,404,441","300,186,702,270","15,470","15,500","15,200","15,200",2024/12/23
"991,038,910","65,280",-50,-0.33,2,"19,404,441","295,917,725,250","15,250","15,320","15,020","15,290",2024/12/20
"163,040,530","10,675",0,0.00,3,"19,404,441","296,887,947,300","15,300","15,350","15,180","15,280",2024/12/19
"166,561,440","10,915",60,0.39,1,"19,404,441","296,887,947,300","15,300","15,300","15,180","15,190",2024/12/18
"418,415,510","27,483",-90,-0.59,2,"19,404,441","295,723,680,840","15,240","15,300","15,180","15,300",2024/12/17
"314,092,340","20,558",110,0.72,1,"19,404,441","297,470,080,530","15,330","15,370","15,220","15,220",2024/12/16
"980,645,650","64,458",-100,-0.65,2,"19,404,441","295,335,592,020","15,220","15,370","15,150","15,320",2024/12/13
"331,057,540","21,623",160,1.06,1,"22,472,000","344,271,040,000","15,320","15,400","15,200","15,250",2024/12/12
"386,528,870","25,396",90,0.60,1,"22,472,000","340,675,520,000","15,160","15,330","15,070","15,070",2024/12/11
"441,939,220","29,298",270,1.82,1,"22,472,000","338,653,040,000","15,070","15,260","14,910","15,000",2024/12/10
"1,241,786,770","83,821",-460,-3.01,2,"22,472,000","332,585,600,000","14,800","15,100","14,660","15,050",2024/12/09
"1,305,845,400","86,443",-80,-0.52,2,"22,472,000","342,922,720,000","15,260","15,350","14,950","15,160",2024/12/06
"1,396,920,760","91,352",-410,-2.60,2,"22,472,000","344,720,480,000","15,340","15,800","15,160","15,800",2024/12/05
"1,121,189,080","71,657",-160,-1.01,2,"22,472,000","353,934,000,000","15,750","15,770","14,740","15,620",2024/12/04
"1,089,524,320","68,833",170,1.08,1,"22,472,000","357,529,520,000","15,910","15,950","15,650","15,740",2024/12/03
"778,924,910","49,562",0,0.00,3,"22,472,000","353,709,280,000","15,740","15,800","15,590","15,770",2024/12/02
