ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,대전광역시 유성구 가정북로 26-55,고연완,042-360-0010,2025.08.08 AM 11:43:02,2020/10/13,www.fiberpro.com,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",KR7368770004,FIBERPRO,파이버프로,368770,2021/01/21,"32,854,225",100,벤처기업부
