ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
03,서울특별시 금천구 가산디지털1로 75-24,정완영,02-896-9474,2025.08.08 AM 11:24:07,1991/01/28,www.3sref.com,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",KR7060310000,"3S KOREA CO., LTD",3S,060310,2002/04/23,"53,059,040",500,벤처기업부
