ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,부산광역시 사하구 장평로 73,강동헌,051 -290 -3100,2025.08.08 AM 11:41:40,1983/01/25,www.komelon.co.kr,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",KR7049430002,KOMELON CORPORATION,코메론,049430,2001/01/16,"9,048,000",500,우량기업부
