ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"20,313,715","5,045",-30,-0.74,2,"3,778,296","15,226,532,880","4,030","4,060","3,990","4,045",2024/12/30
"8,579,350","2,155",-95,-2.29,2,"3,778,296","15,339,881,760","4,060","4,105","3,810","3,860",2024/12/27
"8,291,055","2,011",-15,-0.36,2,"3,778,296","15,698,819,880","4,155","4,155","4,100","4,155",2024/12/26
"7,991,080","1,922",-15,-0.36,2,"3,778,296","15,755,494,320","4,170","4,210","4,125","4,205",2024/12/24
"13,021,170","3,167",50,1.21,1,"3,778,296","15,812,168,760","4,185","4,185","4,070","4,145",2024/12/23
"6,279,505","1,529",-30,-0.72,2,"3,778,296","15,623,253,960","4,135","4,165","4,070","4,165",2024/12/20
"8,133,190","1,943",-95,-2.23,2,"3,778,296","15,736,602,840","4,165","4,285","4,160","4,280",2024/12/19
"6,726,605","1,582",-25,-0.58,2,"3,778,296","16,095,540,960","4,260","4,285","4,235","4,280",2024/12/18
"5,528,220","1,301",20,0.47,1,"3,778,296","16,189,998,360","4,285","4,285","4,240","4,255",2024/12/17
"16,556,510","3,951",35,0.83,1,"3,778,296","16,114,432,440","4,265","4,275","4,145","4,265",2024/12/16
"10,878,230","2,612",85,2.05,1,"3,778,296","15,982,192,080","4,230","4,235","4,100","4,145",2024/12/13
"6,341,055","1,560",75,1.84,1,"3,778,296","15,661,036,920","4,145","4,150","4,040","4,070",2024/12/12
"24,529,590","6,041",95,2.39,1,"3,778,296","15,377,664,720","4,070","4,160","3,975","3,990",2024/12/11
"168,582,795","40,557",180,4.74,1,"3,778,296","15,018,726,600","3,975","4,570","3,805","3,870",2024/12/10
"21,417,575","5,486",-420,-9.96,2,"3,778,296","14,338,633,320","3,795","4,215","3,795","4,215",2024/12/09
"5,499,490","1,296",-125,-2.88,2,"3,778,296","15,925,517,640","4,215","4,420","4,200","4,420",2024/12/06
"13,686,855","3,175",-55,-1.25,2,"3,778,296","16,397,804,640","4,340","4,375","4,265","4,265",2024/12/05
"19,368,575","4,403",-200,-4.35,2,"3,778,296","16,605,610,920","4,395","4,635","4,345","4,635",2024/12/04
"31,977,995","7,101",85,1.88,1,"3,778,296","17,361,270,120","4,595","4,595","4,470","4,515",2024/12/03
"31,075,510","6,773",-265,-5.55,2,"3,778,296","17,040,114,960","4,510","4,780","4,510","4,780",2024/12/02
"8,388,725","1,763",-115,-2.35,2,"3,778,296","18,041,363,400","4,775","4,895","4,730","4,890",2024/11/29
"38,982,780","8,032",-150,-2.98,2,"3,778,296","18,475,867,440","4,890","4,990","4,800","4,935",2024/11/28
"30,804,935","6,261",0,0.00,3,"3,778,296","19,042,611,840","5,040","5,050","4,825","4,990",2024/11/27
"19,704,750","4,013",190,3.92,1,"3,778,296","19,042,611,840","5,040","5,040","4,900","4,900",2024/11/26
"18,254,775","3,714",40,0.83,1,"3,778,296","18,324,735,600","4,850","5,080","4,805","4,810",2024/11/25
"3,078,840",659,80,1.69,1,"3,778,296","18,173,603,760","4,810","4,810","4,585","4,585",2024/11/22
