ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"323,029,470","134,948",35,1.47,1,"29,747,874","71,841,115,710","2,415","2,440","2,325","2,335",2024/12/30
"497,384,650","208,785",-80,-3.25,2,"29,747,874","70,799,940,120","2,380","2,445","2,335","2,445",2024/12/27
"1,338,534,045","535,018",-15,-0.61,2,"29,747,874","73,179,770,040","2,460","2,590","2,450","2,495",2024/12/26
"605,414,395","246,878",45,1.85,1,"29,747,874","73,625,988,150","2,475","2,480","2,410","2,410",2024/12/24
"615,073,615","256,779",85,3.62,1,"29,747,874","72,287,333,820","2,430","2,440","2,330","2,330",2024/12/23
"1,821,320,070","759,535",-75,-3.10,2,"29,747,874","69,758,764,530","2,345","2,475","2,330","2,425",2024/12/20
"912,676,955","372,703",-125,-4.91,2,"29,747,874","71,989,855,080","2,420","2,500","2,415","2,470",2024/12/19
"856,797,650","342,292",0,0.00,3,"29,747,874","75,708,339,330","2,545","2,570","2,450","2,520",2024/12/18
"1,494,208,890","597,707",85,3.46,1,"29,747,874","75,708,339,330","2,545","2,550","2,410","2,485",2024/12/17
"3,134,078,630","1,248,631",-160,-6.11,2,"29,747,874","73,179,770,040","2,460","2,660","2,400","2,660",2024/12/16
"3,656,737,060","1,368,905",-75,-2.78,2,"29,747,874","77,939,429,880","2,620","2,785","2,550","2,755",2024/12/13
"5,672,083,830","2,068,548",-255,-8.64,2,"29,747,874","80,170,520,430","2,695","2,915","2,640","2,915",2024/12/12
"24,852,196,665","8,486,692",400,15.69,1,"29,747,874","87,756,228,300","2,950","3,160","2,510","2,705",2024/12/11
"9,019,090,470","3,481,701",75,3.03,1,"29,747,874","75,857,078,700","2,550","2,770","2,325","2,495",2024/12/10
"5,516,884,925","2,259,259",235,10.49,1,"29,747,874","73,625,988,150","2,475","2,585","2,145","2,150",2024/12/09
"3,403,052,365","1,488,659",70,3.23,1,"29,747,874","66,635,237,760","2,240","2,385","2,135","2,170",2024/12/06
"2,260,430,245","1,016,226",-280,-11.43,2,"29,747,874","64,552,886,580","2,170","2,365","2,150","2,320",2024/12/05
"10,952,422,675","4,551,023",330,15.57,1,"29,747,874","72,882,291,300","2,450","2,550","2,180","2,275",2024/12/04
"36,711,145","17,359",0,0.00,3,"29,747,874","63,065,492,880","2,120","2,130","2,110","2,120",2024/12/03
"78,367,765","36,943",0,0.00,3,"29,747,874","63,065,492,880","2,120","2,140","2,105","2,120",2024/12/02
"65,103,055","30,923",5,0.24,1,"29,747,874","63,065,492,880","2,120","2,120","2,100","2,115",2024/11/29
"24,322,720","11,460",-10,-0.47,2,"29,747,874","62,916,753,510","2,115","2,140","2,110","2,125",2024/11/28
"47,274,535","22,302",5,0.24,1,"29,747,874","63,214,232,250","2,125","2,130","2,110","2,120",2024/11/27
"42,673,245","20,133",0,0.00,3,"29,747,874","63,065,492,880","2,120","2,130","2,110","2,120",2024/11/26
"225,295,720","105,526",0,0.00,3,"29,747,874","63,065,492,880","2,120","2,180","2,110","2,115",2024/11/25
"69,653,435","32,866",-10,-0.47,2,"29,747,874","63,065,492,880","2,120","2,140","2,115","2,130",2024/11/22
"42,145,210","19,822",-10,-0.47,2,"29,747,874","63,362,971,620","2,130","2,140","2,120","2,140",2024/11/21
"51,469,740","24,100",5,0.23,1,"29,747,874","63,660,450,360","2,140","2,160","2,130","2,145",2024/11/20
"58,705,980","27,453",-5,-0.23,2,"29,747,874","63,511,710,990","2,135","2,160","2,130","2,135",2024/11/19
"148,890,685","69,403",-15,-0.70,2,"29,747,874","63,660,450,360","2,140","2,190","2,135","2,150",2024/11/18
"179,263,445","82,941",-10,-0.46,2,"29,747,874","64,106,668,470","2,155","2,195","2,125","2,185",2024/11/15
"124,738,305","57,808",5,0.23,1,"29,747,874","64,404,147,210","2,165","2,195","2,135","2,155",2024/11/14
"39,491,295","18,410",-20,-0.92,2,"29,747,874","64,255,407,840","2,160","2,180","2,130","2,170",2024/11/13
"73,805,630","33,899",-30,-1.36,2,"29,747,874","64,850,365,320","2,180","2,200","2,165","2,200",2024/11/12
"61,845,320","28,208",5,0.23,1,"29,747,874","65,742,801,540","2,210","2,220","2,180","2,215",2024/11/11
