ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,"Unit 402, 4th Floor, Fairmont House, No. 8 Cotton Tree Drive, Admiralty Hong Kong",저우샹동,"",2025.08.08 AM 11:21:51,2014/02/05,"",기타 금융업,HK0000295359,"Rothwell International Co., Limited",로스웰,900260,2016/06/30,"36,031,288",무액면,외국기업(소속부없음)
