ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"84,885,660","9,123",-60,-0.63,2,"16,000,000","150,240,000,000","9,390","9,480","9,210","9,430",2024/12/30
"117,000,670","12,236",-540,-5.41,2,"16,000,000","151,200,000,000","9,450","9,780","9,430","9,780",2024/12/27
"101,632,340","10,248",50,0.50,1,"16,000,000","159,840,000,000","9,990","9,990","9,860","9,870",2024/12/26
"78,807,040","7,944",-10,-0.10,2,"16,000,000","159,040,000,000","9,940","10,000","9,850","9,940",2024/12/24
"179,078,590","18,076",-100,-1.00,2,"16,000,000","159,200,000,000","9,950","10,060","9,870","10,050",2024/12/23
"106,261,600","10,664",10,0.10,1,"16,000,000","160,800,000,000","10,050","10,060","9,890","9,950",2024/12/20
"78,133,680","7,840",50,0.50,1,"16,000,000","160,640,000,000","10,040","10,060","9,840","9,850",2024/12/19
"82,663,820","8,259",20,0.20,1,"16,000,000","159,840,000,000","9,990","10,050","9,970","9,980",2024/12/18
"365,405,020","36,814",220,2.26,1,"16,000,000","159,520,000,000","9,970","10,020","9,670","9,670",2024/12/17
"100,564,610","10,348",60,0.62,1,"16,000,000","156,000,000,000","9,750","9,760","9,680","9,730",2024/12/16
"101,144,700","10,493",40,0.41,1,"16,000,000","155,040,000,000","9,690","9,730","9,510","9,630",2024/12/13
"282,622,940","29,580",310,3.32,1,"16,000,000","154,400,000,000","9,650","9,660","9,290","9,320",2024/12/12
"136,265,490","14,632",160,1.74,1,"16,000,000","149,440,000,000","9,340","9,560","9,170","9,170",2024/12/11
"74,593,140","8,183",250,2.80,1,"16,000,000","146,880,000,000","9,180","9,190","8,930","8,930",2024/12/10
"184,918,230","20,818",-70,-0.78,2,"16,000,000","142,880,000,000","8,930","8,990","8,650","8,990",2024/12/09
"269,579,030","29,837",-110,-1.21,2,"16,000,000","144,000,000,000","9,000","9,140","8,960","9,060",2024/12/06
"170,078,930","18,547",-20,-0.22,2,"16,000,000","145,760,000,000","9,110","9,240","9,070","9,140",2024/12/05
"92,932,380","10,171",-200,-2.14,2,"16,000,000","146,080,000,000","9,130","9,330","9,100","9,330",2024/12/04
"254,435,390","27,415",110,1.19,1,"16,000,000","149,280,000,000","9,330","9,450","9,160","9,210",2024/12/03
"249,390,000","27,351",0,0.00,3,"16,000,000","147,520,000,000","9,220","9,450","9,040","9,160",2024/12/02
"75,022,440","8,130",-200,-2.12,2,"16,000,000","147,520,000,000","9,220","9,420","9,170","9,390",2024/11/29
"33,989,720","3,634",130,1.40,1,"16,000,000","150,720,000,000","9,420","9,420","9,270","9,290",2024/11/28
"103,353,950","11,212",150,1.64,1,"16,000,000","148,640,000,000","9,290","9,290","9,150","9,150",2024/11/27
"201,147,980","21,999",-40,-0.44,2,"16,000,000","146,240,000,000","9,140","9,220","9,110","9,200",2024/11/26
"259,182,290","28,284",130,1.44,1,"16,000,000","146,880,000,000","9,180","9,260","9,050","9,050",2024/11/25
"375,498,270","41,043",-230,-2.48,2,"16,000,000","144,800,000,000","9,050","9,290","9,030","9,290",2024/11/22
"78,568,330","8,405",-70,-0.75,2,"16,000,000","148,480,000,000","9,280","9,410","9,210","9,350",2024/11/21
"57,024,940","6,070",-120,-1.27,2,"16,000,000","149,600,000,000","9,350","9,470","9,350","9,470",2024/11/20
"117,358,500","12,505",130,1.39,1,"16,000,000","151,520,000,000","9,470","9,500","9,250","9,340",2024/11/19
"193,120,870","20,869",90,0.97,1,"16,000,000","149,440,000,000","9,340","9,340","9,150","9,150",2024/11/18
"550,306,670","60,487",260,2.89,1,"16,000,000","148,000,000,000","9,250","9,280","8,930","8,980",2024/11/15
"812,769,970","90,389",140,1.58,1,"16,000,000","143,840,000,000","8,990","9,100","8,860","8,920",2024/11/14
