ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,부산광역시 강서구 범방2로 6,최연지,051-941-3511,2025.08.08 AM 11:41:30,2009/05/19,www.ewkinc.co.kr,"구조용 금속제품, 탱크 및 증기발생기 제조업",KR7258610005,CAELUM,케일럼,258610,2017/08/22,"26,787,133",500,중견기업부
