ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,경기도 안산시 단원구 강촌로 230,신영환,031-8040-8000,2025.08.08 AM 11:18:45,2020/05/01,www.daeduck.com,전자부품 제조업,KR735320K011,DaeduckElectronics(1P),대덕전자1우,35320K,2020/05/21,"2,095,519",500,-
