ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,"광주광역시 북구 첨단과기로 123 B동 101호(오룡동, 창업진흥센터)",정지성,062-973-5051,2025.08.08 AM 11:28:46,2016/06/22,soslab.co,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",KR7464080001,"SOS LAB Co., Ltd.",에스오에스랩,464080,2024/06/25,"17,681,830",100,기술성장기업부
