ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,경기도 군포시  엘에스로 175,정성원,031-450-1400,2025.08.08 AM 11:28:40,1998/12/21,www.satech.co.kr,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",KR7060540002,System and Application Technologies Inc.,에스에이티,060540,2006/11/28,"26,133,306",500,중견기업부
