ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"10,173,630","1,330",-20,-0.26,2,"2,986,300","23,054,236,000","7,720","7,730","7,540","7,730",2024/12/30
"20,670,370","2,775",30,0.39,1,"2,986,300","23,113,962,000","7,740","7,760","7,350","7,710",2024/12/27
"10,750,950","1,404",70,0.92,1,"2,986,300","23,024,373,000","7,710","7,800","7,600","7,770",2024/12/26
"12,747,310","1,663",-390,-4.86,2,"2,986,300","22,815,332,000","7,640","8,030","7,640","8,020",2024/12/24
"9,986,920","1,245",-20,-0.25,2,"2,986,300","23,979,989,000","8,030","8,040","8,000","8,030",2024/12/23
"14,488,340","1,796",-190,-2.31,2,"2,986,300","24,039,715,000","8,050","8,340","7,800","8,230",2024/12/20
"9,486,760","1,167",-150,-1.79,2,"2,986,300","24,607,112,000","8,240","8,380","8,010","8,380",2024/12/19
"2,238,550",267,-10,-0.12,2,"2,986,300","25,055,057,000","8,390","8,550","8,330","8,430",2024/12/18
"12,244,120","1,506",70,0.84,1,"2,986,300","25,084,920,000","8,400","8,400","8,050","8,250",2024/12/17
"39,091,900","4,773",250,3.09,1,"2,986,300","24,875,879,000","8,330","8,500","8,060","8,090",2024/12/16
"13,195,620","1,646",100,1.25,1,"2,986,300","24,129,304,000","8,080","8,250","7,940","8,010",2024/12/13
"31,359,480","3,955",250,3.23,1,"2,986,300","23,830,674,000","7,980","8,300","7,730","7,780",2024/12/12
"8,245,560","1,071",-20,-0.26,2,"2,986,300","23,084,099,000","7,730","7,870","7,580","7,760",2024/12/11
"21,990,120","2,864",340,4.59,1,"2,986,300","23,143,825,000","7,750","7,890","7,420","7,420",2024/12/10
"18,242,120","2,456",-470,-5.96,2,"2,986,300","22,128,483,000","7,410","7,810","7,310","7,810",2024/12/09
"7,899,660","1,004",50,0.64,1,"2,986,300","23,532,044,000","7,880","7,950","7,710","7,830",2024/12/06
"10,271,170","1,329",-60,-0.76,2,"2,986,300","23,382,729,000","7,830","7,890","7,530","7,890",2024/12/05
"48,994,200","6,347",-140,-1.74,2,"2,986,300","23,561,907,000","7,890","8,010","7,510","8,010",2024/12/04
"5,790,020",725,30,0.38,1,"2,986,300","23,979,989,000","8,030","8,050","7,850","7,850",2024/12/03
"19,218,680","2,412",-150,-1.84,2,"2,986,300","23,890,400,000","8,000","8,260","7,830","8,260",2024/12/02
"19,357,000","2,387",-190,-2.28,2,"2,986,300","24,338,345,000","8,150","8,290","8,010","8,290",2024/11/29
"152,421,650","18,372",290,3.60,1,"2,986,300","24,905,742,000","8,340","8,600","7,930","7,950",2024/11/28
"20,057,150","2,509",-100,-1.23,2,"2,986,300","24,039,715,000","8,050","8,200","7,870","8,170",2024/11/27
"19,695,640","2,447",150,1.88,1,"2,986,300","24,338,345,000","8,150","8,190","7,740","8,000",2024/11/26
"121,276,530","15,181",330,4.30,1,"2,986,300","23,890,400,000","8,000","8,200","7,650","7,650",2024/11/25
"8,564,900","1,119",30,0.39,1,"2,986,300","22,904,921,000","7,670","7,800","7,570","7,650",2024/11/22
"15,442,330","2,049",-200,-2.55,2,"2,986,300","22,815,332,000","7,640","7,890","7,410","7,890",2024/11/21
"15,790,680","2,061",-40,-0.51,2,"2,986,300","23,412,592,000","7,840","7,920","7,410","7,810",2024/11/20
"10,606,680","1,348",-20,-0.25,2,"2,986,300","23,532,044,000","7,880","7,990","7,660","7,660",2024/11/19
"12,799,140","1,621",200,2.60,1,"2,986,300","23,591,770,000","7,900","8,000","7,720","7,720",2024/11/18
"74,667,480","9,846",170,2.26,1,"2,986,300","22,994,510,000","7,700","7,740","7,270","7,530",2024/11/15
"23,815,510","3,182",130,1.76,1,"2,986,300","22,486,839,000","7,530","7,600","7,230","7,400",2024/11/14
"43,032,900","5,716",-320,-4.15,2,"2,986,300","22,098,620,000","7,400","7,740","7,330","7,730",2024/11/13
"36,346,850","4,704",-300,-3.74,2,"2,986,300","23,054,236,000","7,720","8,020","7,680","8,020",2024/11/12
"32,812,580","4,138",-170,-2.08,2,"2,986,300","23,950,126,000","8,020","8,190","7,800","8,110",2024/11/11
"28,823,860","3,533",30,0.37,1,"2,986,300","24,457,797,000","8,190","8,240","8,100","8,180",2024/11/08
"23,060,380","2,834",-120,-1.45,2,"2,986,300","24,368,208,000","8,160","8,280","8,110","8,280",2024/11/07
"19,629,930","2,370",-90,-1.08,2,"2,986,300","24,726,564,000","8,280","8,370","8,190","8,370",2024/11/06
"20,002,090","2,399",80,0.97,1,"2,986,300","24,995,331,000","8,370","8,460","8,240","8,290",2024/11/05
"16,753,760","2,027",50,0.61,1,"2,986,300","24,756,427,000","8,290","8,310","8,210","8,240",2024/11/04
"4,711,530",574,-10,-0.12,2,"2,986,300","24,607,112,000","8,240","8,260","8,180","8,260",2024/11/01
"17,117,830","2,089",-150,-1.79,2,"2,986,300","24,636,975,000","8,250","8,400","8,160","8,400",2024/10/31
"14,515,720","1,756",-80,-0.94,2,"2,986,300","25,084,920,000","8,400","8,480","8,210","8,480",2024/10/30
"32,604,380","3,841",230,2.79,1,"2,986,300","25,323,824,000","8,480","8,620","8,200","8,290",2024/10/29
"13,287,740","1,613",10,0.12,1,"2,986,300","24,636,975,000","8,250","8,450","8,160","8,160",2024/10/28
"24,398,210","2,990",-120,-1.44,2,"2,986,300","24,607,112,000","8,240","8,400","8,100","8,390",2024/10/25
"13,305,130","1,596",-10,-0.12,2,"2,986,300","24,965,468,000","8,360","8,720","8,230","8,360",2024/10/24
"17,333,600","2,084",30,0.36,1,"2,986,300","24,995,331,000","8,370","8,450","8,270","8,380",2024/10/23
"29,752,100","3,566",-260,-3.02,2,"2,986,300","24,905,742,000","8,340","8,520","8,280","8,520",2024/10/22
"27,908,860","3,284",-50,-0.58,2,"2,986,300","25,682,180,000","8,600","8,670","8,440","8,670",2024/10/21
"13,259,790","1,547",-50,-0.57,2,"2,986,300","25,831,495,000","8,650","8,730","8,510","8,700",2024/10/18
"43,534,660","5,133",-10,-0.11,2,"2,986,300","25,980,810,000","8,700","8,790","8,180","8,700",2024/10/17
"32,746,960","3,783",-50,-0.57,2,"2,986,300","26,010,673,000","8,710","8,790","8,600","8,670",2024/10/16
"35,054,290","4,021",-40,-0.45,2,"2,986,300","26,159,988,000","8,760","8,840","8,650","8,810",2024/10/15
"38,951,380","4,414",-130,-1.46,2,"2,986,300","26,279,440,000","8,800","8,920","8,790","8,910",2024/10/14
"12,588,490","1,404",-30,-0.33,2,"2,986,300","26,667,659,000","8,930","9,190","8,910","8,930",2024/10/11
"3,663,850",408,-30,-0.33,2,"2,986,300","26,757,248,000","8,960","9,030","8,940","8,990",2024/10/10
"16,883,890","1,883",40,0.45,1,"2,986,300","26,846,837,000","8,990","9,000","8,910","8,910",2024/10/08
"62,271,800","6,925",-320,-3.45,2,"2,986,300","26,727,385,000","8,950","9,200","8,880","9,200",2024/10/07
"8,097,500",876,-70,-0.75,2,"2,986,300","27,683,001,000","9,270","9,400","9,190","9,400",2024/10/04
"3,296,540",353,-140,-1.48,2,"2,986,300","27,892,042,000","9,340","9,390","9,320","9,390",2024/10/02
"13,816,290","1,479",-20,-0.21,2,"2,986,300","28,310,124,000","9,480","9,490","9,260","9,490",2024/09/30
"21,557,220","2,277",40,0.42,1,"2,986,300","28,369,850,000","9,500","9,700","9,400","9,460",2024/09/27
"9,785,980","1,041",20,0.21,1,"2,986,300","28,250,398,000","9,460","9,460","9,340","9,440",2024/09/26
