ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"1,235,962,500","26,357",950,2.07,1,"16,740,407","785,125,088,300","46,900","47,200","45,650","45,950",2024/12/30
"3,275,436,050","70,376","-4,550",-9.01,2,"16,740,407","769,221,701,650","45,950","48,600","45,750","48,600",2024/12/27
"2,938,322,850","58,332",-500,-0.98,2,"16,740,407","845,390,553,500","50,500","51,400","49,550","51,200",2024/12/26
"1,398,452,200","27,449",300,0.59,1,"16,740,407","853,760,757,000","51,000","51,400","50,600","51,000",2024/12/24
"1,215,644,200","23,875",-600,-1.17,2,"16,740,407","848,738,634,900","50,700","51,500","50,300","51,500",2024/12/23
"2,204,612,400","43,156","-1,000",-1.91,2,"16,740,407","858,782,879,100","51,300","52,800","50,000","52,300",2024/12/20
"1,159,358,600","22,307",100,0.19,1,"16,740,407","875,523,286,100","52,300","52,600","51,100","51,100",2024/12/19
"2,304,338,700","44,698",0,0.00,3,"16,740,407","873,849,245,400","52,200","52,800","50,600","51,300",2024/12/18
"21,724,647,450","412,798","5,250",11.18,1,"16,740,407","873,849,245,400","52,200","55,100","46,600","47,000",2024/12/17
"1,023,512,600","21,870",350,0.75,1,"16,740,407","785,962,108,650","46,950","47,300","46,450","46,850",2024/12/16
"2,973,990,300","63,933","1,500",3.33,1,"16,740,407","780,102,966,200","46,600","47,100","45,250","45,650",2024/12/13
"8,428,409,550","185,527","-1,400",-3.01,2,"16,740,407","754,992,355,700","45,100","47,300","45,050","46,300",2024/12/12
"1,242,462,650","26,887",800,1.75,1,"16,740,407","778,428,925,500","46,500","47,350","45,200","45,200",2024/12/11
"1,176,712,750","26,000","1,400",3.16,1,"16,740,407","765,036,599,900","45,700","45,850","44,300","44,300",2024/12/10
"1,401,328,050","31,401","-1,800",-3.90,2,"16,740,407","741,600,030,100","44,300","45,950","44,200","45,950",2024/12/09
"1,239,046,350","26,918",550,1.21,1,"16,740,407","771,732,762,700","46,100","46,500","44,750","45,550",2024/12/06
"1,239,236,550","26,969","-1,650",-3.50,2,"16,740,407","762,525,538,850","45,550","47,500","45,300","47,200",2024/12/05
"1,575,959,150","33,457",-150,-0.32,2,"16,740,407","790,147,210,400","47,200","47,800","46,250","46,800",2024/12/04
"2,403,065,200","51,114","1,800",3.95,1,"16,740,407","792,658,271,450","47,350","47,650","45,550","45,950",2024/12/03
"872,006,000","19,192",550,1.22,1,"16,740,407","762,525,538,850","45,550","45,650","45,100","45,400",2024/12/02
"1,020,063,000","22,676","-1,150",-2.49,2,"16,740,407","753,318,315,000","45,000","46,350","44,650","46,350",2024/11/29
"1,307,052,250","28,403",800,1.76,1,"16,740,407","772,569,783,050","46,150","46,400","45,350","45,800",2024/11/28
"1,177,925,600","26,060",800,1.80,1,"16,740,407","759,177,457,450","45,350","45,950","44,050","44,550",2024/11/27
"1,125,528,450","25,269",-200,-0.45,2,"16,740,407","745,785,131,850","44,550","44,950","44,200","44,450",2024/11/26
"2,930,359,050","66,578",-300,-0.67,2,"16,740,407","749,133,213,250","44,750","45,150","43,550","45,150",2024/11/25
"5,718,137,000","123,959","-3,750",-7.68,2,"16,740,407","754,155,335,350","45,050","49,500","44,750","49,500",2024/11/22
"366,744,050","7,475",-300,-0.61,2,"16,740,407","816,931,861,600","48,800","49,650","48,800","49,150",2024/11/21
"573,922,400","11,568",-900,-1.80,2,"16,740,407","821,953,983,700","49,100","50,300","49,100","49,500",2024/11/20
"335,246,150","6,702",-500,-0.99,2,"16,740,407","837,020,350,000","50,000","50,400","49,700","49,800",2024/11/19
"1,074,628,000","21,666","1,700",3.48,1,"16,740,407","845,390,553,500","50,500","50,500","48,300","48,300",2024/11/18
"826,392,400","16,933",-650,-1.31,2,"16,740,407","816,931,861,600","48,800","49,750","48,300","49,750",2024/11/15
"1,027,577,650","21,061",250,0.51,1,"16,740,407","827,813,126,150","49,450","49,900","48,150","49,200",2024/11/14
"1,093,433,700","22,355",350,0.72,1,"16,740,407","823,628,024,400","49,200","49,800","48,250","48,250",2024/11/13
"1,168,343,200","23,464","-1,850",-3.65,2,"16,740,407","817,768,881,950","48,850","51,600","48,800","50,700",2024/11/12
"1,008,896,800","19,872",400,0.80,1,"16,740,407","848,738,634,900","50,700","51,600","49,900","50,300",2024/11/11
"624,218,200","12,225","-2,100",-4.01,2,"16,740,407","842,042,472,100","50,300","52,800","50,100","52,800",2024/11/08
"1,117,701,600","21,670","1,100",2.14,1,"16,740,407","877,197,326,800","52,400","52,400","50,100","50,100",2024/11/07
"634,711,900","12,419",500,0.98,1,"16,740,407","858,782,879,100","51,300","51,500","50,500","50,800",2024/11/06
"844,309,700","16,605",400,0.79,1,"16,740,407","850,412,675,600","50,800","51,300","49,750","49,900",2024/11/05
"539,386,400","10,754",0,0.00,3,"16,740,407","843,716,512,800","50,400","50,600","49,700","50,500",2024/11/04
"881,966,850","17,651",600,1.20,1,"16,740,407","843,716,512,800","50,400","50,500","49,200","49,800",2024/11/01
"627,974,850","12,787",500,1.01,1,"16,740,407","833,672,268,600","49,800","49,800","48,700","49,800",2024/10/31
"465,159,700","9,380",-250,-0.50,2,"16,740,407","825,302,065,100","49,300","49,950","49,200","49,550",2024/10/30
"505,027,600","10,117",-850,-1.69,2,"16,740,407","829,487,166,850","49,550","50,500","49,450","50,500",2024/10/29
"487,231,050","9,773",500,1.00,1,"16,740,407","843,716,512,800","50,400","50,500","49,250","50,500",2024/10/28
"452,414,950","9,058",150,0.30,1,"16,740,407","835,346,309,300","49,900","50,500","49,600","50,400",2024/10/25
"417,214,600","8,311",-350,-0.70,2,"16,740,407","832,835,248,250","49,750","51,000","49,700","50,600",2024/10/24
"415,838,500","8,304",-100,-0.20,2,"16,740,407","838,694,390,700","50,100","50,500","49,600","50,500",2024/10/23
"1,406,871,500","28,277","1,200",2.45,1,"16,740,407","840,368,431,400","50,200","50,400","48,500","49,000",2024/10/22
"353,606,650","7,140",-400,-0.81,2,"16,740,407","820,279,943,000","49,000","49,900","49,000","49,400",2024/10/21
"368,233,600","7,440",-550,-1.10,2,"16,740,407","826,976,105,800","49,400","50,300","49,200","50,300",2024/10/18
"569,088,900","11,475","1,150",2.36,1,"16,740,407","836,183,329,650","49,950","50,000","48,800","49,100",2024/10/17
"674,541,800","13,863",0,0.00,3,"16,740,407","816,931,861,600","48,800","49,000","48,250","48,550",2024/10/16
"1,847,323,900","37,277",-900,-1.81,2,"16,740,407","816,931,861,600","48,800","51,600","48,700","49,800",2024/10/15
"727,781,100","14,738",950,1.95,1,"16,740,407","831,998,227,900","49,700","49,800","48,550","48,550",2024/10/14
"619,680,100","12,738",0,0.00,3,"16,740,407","816,094,841,250","48,750","49,350","48,300","48,400",2024/10/11
"677,078,450","13,853",450,0.93,1,"16,740,407","816,094,841,250","48,750","49,400","48,400","49,200",2024/10/10
"1,248,620,000","25,684","-1,100",-2.23,2,"16,740,407","808,561,658,100","48,300","49,900","48,200","49,850",2024/10/08
"723,469,500","14,568","-1,000",-1.98,2,"16,740,407","826,976,105,800","49,400","50,400","49,400","50,000",2024/10/07
"1,315,473,350","26,420",-300,-0.59,2,"16,740,407","843,716,512,800","50,400","51,500","49,200","51,500",2024/10/04
"792,004,900","15,590","-1,100",-2.12,2,"16,740,407","848,738,634,900","50,700","51,800","50,200","51,500",2024/10/02
"1,000,086,200","19,039",-400,-0.77,2,"16,740,407","867,153,082,600","51,800","53,000","51,800","52,500",2024/09/30
"941,619,100","18,045",0,0.00,3,"16,740,407","873,849,245,400","52,200","52,800","51,400","52,500",2024/09/27
"613,598,200","11,842","1,200",2.35,1,"16,740,407","873,849,245,400","52,200","52,200","50,900","51,700",2024/09/26
"830,001,400","16,056","-1,000",-1.92,2,"16,740,407","853,760,757,000","51,000","53,000","50,800","52,800",2024/09/25
"984,789,500","19,136","1,700",3.38,1,"16,740,407","870,501,164,000","52,000","52,000","50,500","50,500",2024/09/24
"742,634,400","14,560","-1,900",-3.64,2,"16,740,407","842,042,472,100","50,300","53,100","50,300","53,000",2024/09/23
"3,055,066,400","58,478","1,200",2.35,1,"16,740,407","873,849,245,400","52,200","53,000","50,800","50,800",2024/09/20
"1,155,080,800","22,942","1,100",2.20,1,"16,740,407","853,760,757,000","51,000","51,000","49,600","50,100",2024/09/19
"617,612,300","12,466",350,0.71,1,"16,740,407","835,346,309,300","49,900","49,900","48,500","48,800",2024/09/13
