ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"86,033,591","186,749",7,1.54,1,"48,809,242","22,501,060,562",461,468,452,452,2024/12/30
"420,653,624","911,192",-37,-7.54,2,"48,809,242","22,159,395,868",454,488,449,488,2024/12/27
"126,887,205","255,859",-7,-1.41,2,"48,809,242","23,965,337,822",491,501,490,499,2024/12/26
"118,227,038","236,508",-3,-0.60,2,"48,809,242","24,307,002,516",498,504,497,504,2024/12/24
"94,200,129","187,287",-8,-1.57,2,"48,809,242","24,453,430,242",501,515,480,510,2024/12/23
"128,545,602","250,412",-19,-3.60,2,"48,809,242","24,843,904,178",509,530,506,529,2024/12/20
"71,983,267","136,077",-9,-1.68,2,"48,809,242","25,771,279,776",528,536,524,536,2024/12/19
"144,669,721","272,289",7,1.32,1,"48,809,242","26,210,562,954",537,540,526,530,2024/12/18
"201,915,840","382,779",-7,-1.30,2,"48,809,242","25,868,898,260",530,540,520,537,2024/12/17
"131,018,364","244,381",8,1.51,1,"48,809,242","26,210,562,954",537,540,531,532,2024/12/16
"161,443,609","308,580",2,0.38,1,"48,809,242","25,820,089,018",529,530,518,520,2024/12/13
"137,763,112","260,947",-2,-0.38,2,"48,809,242","25,722,470,534",527,538,522,529,2024/12/12
"184,904,835","349,912",9,1.73,1,"48,809,242","25,820,089,018",529,537,522,525,2024/12/11
"351,790,907","671,982",16,3.17,1,"48,809,242","25,380,805,840",520,547,488,499,2024/12/10
"395,653,223","772,909",-45,-8.20,2,"48,809,242","24,599,857,968",504,534,500,509,2024/12/09
"929,282,047","1,696,477",-68,-11.02,2,"48,809,242","26,796,273,858",549,619,517,617,2024/12/06
"788,221,230","1,253,448",-61,-9.00,2,"48,809,242","30,115,302,314",617,689,616,662,2024/12/05
"3,673,804,242","5,056,008",-2,-0.29,2,"48,809,242","33,092,666,076",678,809,619,679,2024/12/04
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/12/03
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/12/02
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/11/29
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/11/28
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/11/27
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/11/26
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/11/25
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/11/22
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/11/21
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/11/20
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/11/19
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/11/18
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/11/15
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/11/14
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/11/13
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/11/12
0,0,0,0.00,0,"488,092,427","33,190,285,036",68,0,0,0,2024/11/11
"1,072,610,831","15,306,838",-3,-4.23,2,"488,092,427","33,190,285,036",68,73,68,71,2024/11/08
"1,183,424,772","17,098,579",-2,-2.74,2,"488,092,427","34,654,562,317",71,72,67,72,2024/11/07
"2,526,685,541","33,959,893",-8,-9.88,2,"488,092,427","35,630,747,171",73,81,71,81,2024/11/06
"13,695,234,946","160,776,766",9,12.50,1,"488,092,427","39,535,486,587",81,93,76,93,2024/11/05
"548,121,215","7,456,716",2,2.86,1,"488,092,427","35,142,654,744",72,77,70,71,2024/11/04
"362,699,577","5,168,831",0,0.00,3,"488,092,427","34,166,469,890",70,72,69,70,2024/11/01
