ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"1,544,320,900","71,473","1,150",5.62,1,"58,141,980","1,255,866,768,000","21,600","22,100","20,450","20,650",2024/12/30
"581,691,400","28,373",-450,-2.15,2,"58,141,980","1,189,003,491,000","20,450","20,900","20,250","20,700",2024/12/27
"454,107,950","21,689",-50,-0.24,2,"58,141,980","1,215,167,382,000","20,900","21,200","20,700","20,950",2024/12/26
"371,361,800","17,724",-200,-0.95,2,"58,141,980","1,218,074,481,000","20,950","21,250","20,800","20,950",2024/12/24
"512,428,450","24,536",750,3.68,1,"58,141,980","1,229,702,877,000","21,150","21,200","20,450","20,600",2024/12/23
"855,554,530","42,343",-100,-0.49,2,"58,141,980","1,186,096,392,000","20,400","20,400","19,970","20,300",2024/12/20
"1,347,750,400","65,398",-950,-4.43,2,"58,141,980","1,191,910,590,000","20,500","21,250","20,250","21,000",2024/12/19
"964,178,450","44,695",-350,-1.61,2,"58,141,980","1,247,145,471,000","21,450","22,050","21,350","21,900",2024/12/18
"1,698,990,350","78,023",550,2.59,1,"58,141,980","1,267,495,164,000","21,800","22,050","21,250","21,500",2024/12/17
"754,178,450","35,102",100,0.47,1,"58,141,980","1,235,517,075,000","21,250","21,850","21,250","21,350",2024/12/16
"986,611,200","46,675",0,0.00,3,"58,141,980","1,229,702,877,000","21,150","21,500","20,850","21,000",2024/12/13
"1,618,071,450","76,364",500,2.42,1,"58,141,980","1,229,702,877,000","21,150","21,600","20,850","20,900",2024/12/12
"492,889,700","23,872",150,0.73,1,"58,141,980","1,200,631,887,000","20,650","20,900","20,300","20,500",2024/12/11
"622,296,730","30,637",820,4.17,1,"58,141,980","1,191,910,590,000","20,500","20,500","19,870","19,870",2024/12/10
"1,116,944,900","56,125",-770,-3.77,2,"58,141,980","1,144,234,166,400","19,680","20,400","19,670","20,200",2024/12/09
"841,195,000","41,338",0,0.00,3,"58,141,980","1,189,003,491,000","20,450","20,700","20,000","20,700",2024/12/06
"959,470,600","46,697",-500,-2.39,2,"58,141,980","1,189,003,491,000","20,450","20,950","20,150","20,750",2024/12/05
