ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,경기도 수원시 영통구 센트럴타운로 114-6 4층 402호,박천석(단독대표),031-269-0010,2025.08.08 AM 11:37:00,1999/10/13,www.wavetc.com,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",KR7095270005,"Wave Electronics Co., Ltd.",웨이브일렉트로,095270,2007/09/12,"14,971,256",500,벤처기업부
