ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,대전광역시 유성구 테크노2로 199,이준희,042-861-1685,2025.08.08 AM 11:41:42,2007/06/13,www.coxem.com,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",KR7360350003,"COXEM CO.,LTD",코셈,360350,2024/02/23,"5,704,970",500,기술성장기업부
