ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"38,988,910","4,822",-140,-1.70,2,"4,430,614","35,799,361,120","8,080","8,180","8,020","8,180",2024/12/30
"39,653,900","4,917",-80,-0.96,2,"4,430,614","36,419,647,080","8,220","8,280","8,010","8,280",2024/12/27
"24,554,140","3,010",90,1.10,1,"4,430,614","36,774,096,200","8,300","8,350","8,100","8,210",2024/12/26
"20,346,630","2,461",20,0.24,1,"4,430,614","36,375,340,940","8,210","8,590","8,180","8,290",2024/12/24
"39,277,690","4,783",0,0.00,3,"4,430,614","36,286,728,660","8,190","8,340","8,040","8,200",2024/12/23
"29,282,750","3,575",-10,-0.12,2,"4,430,614","36,286,728,660","8,190","8,470","8,010","8,200",2024/12/20
"103,566,960","12,680",-270,-3.19,2,"4,430,614","36,331,034,800","8,200","8,470","8,030","8,470",2024/12/19
"56,886,200","6,681",-120,-1.40,2,"4,430,614","37,527,300,580","8,470","8,680","8,420","8,510",2024/12/18
"77,732,810","9,127",-30,-0.35,2,"4,430,614","38,058,974,260","8,590","8,670","8,400","8,620",2024/12/17
"69,797,000","8,063",190,2.25,1,"4,430,614","38,191,892,680","8,620","8,940","8,450","8,470",2024/12/16
"75,510,220","9,026",70,0.84,1,"4,430,614","37,350,076,020","8,430","8,540","7,810","8,270",2024/12/13
"50,373,820","6,027",10,0.12,1,"4,430,614","37,039,933,040","8,360","8,480","8,270","8,480",2024/12/12
"165,444,330","19,815",390,4.90,1,"4,430,614","36,995,626,900","8,350","8,580","8,020","8,180",2024/12/11
"191,857,790","24,279",140,1.79,1,"4,430,614","35,267,687,440","7,960","8,190","7,610","7,610",2024/12/10
"158,461,910","20,322",-590,-7.02,2,"4,430,614","34,647,401,480","7,820","8,100","7,610","8,000",2024/12/09
"144,808,550","17,201",-540,-6.03,2,"4,430,614","37,261,463,740","8,410","9,010","8,010","8,840",2024/12/06
"136,782,750","15,213",20,0.22,1,"4,430,614","39,653,995,300","8,950","9,430","8,800","8,960",2024/12/05
"142,123,770","15,908",-280,-3.04,2,"4,430,614","39,565,383,020","8,930","9,260","8,800","8,800",2024/12/04
"45,752,840","4,926",-200,-2.13,2,"4,430,614","40,805,954,940","9,210","9,550","9,200","9,550",2024/12/03
"60,841,280","6,379",-430,-4.37,2,"4,430,614","41,692,077,740","9,410","9,780","9,400","9,680",2024/12/02
"59,888,320","6,142",-100,-1.01,2,"4,430,614","43,597,241,760","9,840","9,940","9,650","9,940",2024/11/29
"124,956,700","12,556",-90,-0.90,2,"4,430,614","44,040,303,160","9,940","10,170","9,790","9,790",2024/11/28
"637,199,660","64,991","1,000",11.07,1,"4,430,614","44,439,058,420","10,030","10,190","9,080","9,280",2024/11/27
"44,791,950","4,987",30,0.33,1,"4,430,614","40,008,444,420","9,030","9,090","8,870","9,000",2024/11/26
"91,370,860","10,269",50,0.56,1,"4,430,614","39,875,526,000","9,000","9,220","8,720","9,080",2024/11/25
"64,512,550","7,225",-20,-0.22,2,"4,430,614","39,653,995,300","8,950","9,050","8,880","8,970",2024/11/22
"43,502,570","4,852",-180,-1.97,2,"4,430,614","39,742,607,580","8,970","9,170","8,890","9,170",2024/11/21
"24,324,680","2,702",140,1.55,1,"4,430,614","40,540,118,100","9,150","9,190","8,870","9,090",2024/11/20
"55,192,450","6,126",-10,-0.11,2,"4,430,614","39,919,832,140","9,010","9,100","8,950","9,100",2024/11/19
"47,134,500","5,238",140,1.58,1,"4,430,614","39,964,138,280","9,020","9,100","8,870","9,100",2024/11/18
"41,123,630","4,593",-150,-1.66,2,"4,430,614","39,343,852,320","8,880","9,610","8,800","8,800",2024/11/15
"32,608,130","3,629",-40,-0.44,2,"4,430,614","40,008,444,420","9,030","9,210","8,710","8,710",2024/11/14
"127,504,320","13,767",-410,-4.32,2,"4,430,614","40,185,668,980","9,070","9,500","9,070","9,500",2024/11/13
"148,483,120","15,407",-530,-5.29,2,"4,430,614","42,002,220,720","9,480","10,100","9,480","9,910",2024/11/12
"109,387,490","11,007",170,1.73,1,"4,430,614","44,350,446,140","10,010","10,180","9,650","9,840",2024/11/11
"31,302,410","3,194",40,0.41,1,"4,430,614","43,597,241,760","9,840","10,210","9,720","9,720",2024/11/08
"50,770,590","5,173",-170,-1.71,2,"4,430,614","43,420,017,200","9,800","9,940","9,760","9,940",2024/11/07
"39,160,150","3,938",110,1.12,1,"4,430,614","44,173,221,580","9,970","10,220","9,870","9,890",2024/11/06
"58,164,080","5,756",-340,-3.33,2,"4,430,614","43,685,854,040","9,860","10,350","9,710","10,350",2024/11/05
"30,661,730","3,006",10,0.10,1,"4,430,614","45,192,262,800","10,200","10,290","10,120","10,250",2024/11/04
"85,873,820","8,398",-30,-0.29,2,"4,430,614","45,147,956,660","10,190","10,500","10,060","10,210",2024/11/01
"190,385,330","18,880",440,4.50,1,"4,430,614","45,280,875,080","10,220","10,430","9,630","9,790",2024/10/31
"29,330,300","2,992",-60,-0.61,2,"4,430,614","43,331,404,920","9,780","9,990","9,720","9,990",2024/10/30
"39,980,850","4,083",60,0.61,1,"4,430,614","43,597,241,760","9,840","9,970","9,720","9,740",2024/10/29
"34,615,750","3,530",10,0.10,1,"4,430,614","43,331,404,920","9,780","10,050","9,750","9,770",2024/10/28
"23,562,540","2,425",100,1.03,1,"4,430,614","43,287,098,780","9,770","9,790","9,660","9,670",2024/10/25
"22,382,840","2,303",-140,-1.43,2,"4,430,614","42,844,037,380","9,670","9,820","9,610","9,810",2024/10/24
"31,555,320","3,247",120,1.24,1,"4,430,614","43,464,323,340","9,810","9,830","9,610","9,720",2024/10/23
"97,153,200","9,996",-140,-1.42,2,"4,430,614","42,932,649,660","9,690","10,250","9,620","9,850",2024/10/22
"35,650,450","3,601",-30,-0.30,2,"4,430,614","43,552,935,620","9,830","10,140","9,810","9,930",2024/10/21
"83,090,980","8,379",-90,-0.90,2,"4,430,614","43,685,854,040","9,860","10,110","9,830","10,010",2024/10/18
"75,032,860","7,524",-70,-0.70,2,"4,430,614","44,084,609,300","9,950","10,230","9,920","9,970",2024/10/17
