ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,경기도 용인시 기흥구 흥덕중앙로 120,이상득,031-627-2800,2025.08.08 AM 11:23:02,2007/05/23,bioinfrakorea.co.kr,자연과학 및 공학 연구개발업,KR7199730003,"BioInfra Co.,Ltd.",바이오인프라,199730,2023/03/02,"4,864,367",500,벤처기업부
