ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,"UNIT B, 17/F, UNITED CENTRE, 95 QUEENSWAY, ADMIRALTY, HK",왕현도,86-760-23215457,2025.08.08 AM 11:37:13,2015/04/24,wingyip-food.com,기타 금융업,HK0000449303,WING YIP FOOD HOLDINGS GROUP,윙입푸드,900340,2018/11/30,"50,330,928",무액면,외국기업(소속부없음)
