ACC_TRDVAL,ACC_TRDVOL,CMPPREVDD_PRC,FLUC_RT,FLUC_TP_CD,LIST_SHRS,MKTCAP,TDD_CLSPRC,TDD_HGPRC,TDD_LWPRC,TDD_OPNPRC,TRD_DD
"186,949,285","57,146",60,1.87,1,"80,850,000","264,783,750,000","3,275","3,320","3,125","3,215",2024/12/30
"117,373,420","36,723",85,2.72,1,"80,850,000","259,932,750,000","3,215","3,250","3,150","3,150",2024/12/27
"108,882,960","34,710",15,0.48,1,"80,850,000","253,060,500,000","3,130","3,210","3,085","3,170",2024/12/26
"261,083,645","83,236",-110,-3.41,2,"80,850,000","251,847,750,000","3,115","3,220","3,105","3,160",2024/12/24
"244,901,695","75,031",-70,-2.12,2,"67,375,000","217,284,375,000","3,225","3,330","3,225","3,330",2024/12/23
"172,791,950","52,557",-75,-2.23,2,"67,375,000","222,000,625,000","3,295","3,355","3,265","3,350",2024/12/20
"84,858,260","25,012",-100,-2.88,2,"67,375,000","227,053,750,000","3,370","3,470","3,365","3,470",2024/12/19
"138,315,800","40,759",50,1.46,1,"67,375,000","233,791,250,000","3,470","3,470","3,365","3,420",2024/12/18
"248,530,265","72,546",-15,-0.44,2,"67,375,000","230,422,500,000","3,420","3,500","3,310","3,480",2024/12/17
"201,233,215","58,138",5,0.15,1,"67,375,000","231,433,125,000","3,435","3,545","3,360","3,450",2024/12/16
"290,980,525","82,989",-200,-5.51,2,"67,375,000","231,096,250,000","3,430","3,630","3,430","3,630",2024/12/13
"216,558,715","62,407",185,5.37,1,"67,375,000","244,571,250,000","3,630","3,640","3,400","3,450",2024/12/12
"200,338,185","57,838",-90,-2.55,2,"67,375,000","232,106,875,000","3,445","3,620","3,400","3,620",2024/12/11
"345,984,780","98,499",230,6.96,1,"67,375,000","238,170,625,000","3,535","3,660","3,340","3,340",2024/12/10
"210,713,470","63,376",-85,-2.51,2,"67,375,000","222,674,375,000","3,305","3,390","3,280","3,355",2024/12/09
"196,625,085","57,545",-95,-2.73,2,"67,375,000","228,401,250,000","3,390","3,570","3,340","3,505",2024/12/06
"144,966,170","41,222",-20,-0.57,2,"67,375,000","234,801,875,000","3,485","3,570","3,485","3,510",2024/12/05
"409,573,790","114,383",-215,-5.78,2,"67,375,000","236,149,375,000","3,505","3,775","3,505","3,700",2024/12/04
"130,934,830","35,343",35,0.95,1,"67,375,000","250,635,000,000","3,720","3,790","3,675","3,680",2024/12/03
"187,500,330","50,572",-35,-0.94,2,"67,375,000","248,276,875,000","3,685","3,835","3,660","3,675",2024/12/02
"108,748,165","29,325",0,0.00,3,"67,375,000","250,635,000,000","3,720","3,780","3,685","3,780",2024/11/29
"223,913,955","60,382",20,0.54,1,"67,375,000","250,635,000,000","3,720","3,790","3,670","3,700",2024/11/28
"582,810,065","156,279",-195,-5.01,2,"67,375,000","249,287,500,000","3,700","3,895","3,655","3,890",2024/11/27
"1,080,983,240","271,561",0,0.00,3,"67,375,000","262,425,625,000","3,895","4,140","3,850","4,000",2024/11/26
"4,019,432,670","1,008,620",365,10.34,1,"67,375,000","262,425,625,000","3,895","4,190","3,580","3,605",2024/11/25
"121,318,895","34,465",20,0.57,1,"67,375,000","237,833,750,000","3,530","3,580","3,490","3,580",2024/11/22
"185,056,970","52,415",-20,-0.57,2,"67,375,000","236,486,250,000","3,510","3,625","3,440","3,530",2024/11/21
"439,320,445","125,322",-15,-0.42,2,"67,375,000","237,833,750,000","3,530","3,615","3,470","3,545",2024/11/20
"511,820,350","141,301",-195,-5.21,2,"67,375,000","238,844,375,000","3,545","3,870","3,520","3,790",2024/11/19
"866,072,155","227,943",-220,-5.56,2,"67,375,000","251,982,500,000","3,740","3,955","3,740","3,875",2024/11/18
"346,206,835","87,102",-170,-4.12,2,"67,375,000","266,805,000,000","3,960","4,130","3,940","4,130",2024/11/15
"267,393,100","65,453",-50,-1.20,2,"67,375,000","278,258,750,000","4,130","4,190","4,005","4,190",2024/11/14
"668,979,940","161,337",105,2.58,1,"67,375,000","281,627,500,000","4,180","4,280","3,960","4,075",2024/11/13
"384,416,510","94,495",-95,-2.28,2,"67,375,000","274,553,125,000","4,075","4,200","3,925","3,925",2024/11/12
"454,156,725","113,040",165,4.12,1,"67,375,000","280,953,750,000","4,170","4,175","3,900","3,960",2024/11/11
