ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,경기도 안성시 미양면 제2공단3길 30,"고상걸, 권홍빈(각자대표이사)",031-8021-0000,2025.08.08 AM 11:41:07,1987/02/16,www.kct.co.kr,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",KR7029460003,KC,케이씨,029460,1997/11/25,"13,231,263",500,-
