ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,충청남도 천안시 서북구 직산읍 군수1길 189,"김철호, 김명진(각자 대표)",041-581-9955,2025.08.08 AM 11:42:45,1995/08/31,www.tse21.com,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",KR7131290009,"TSE CO.,Ltd",티에스이,131290,2011/01/05,"11,061,429",500,우량기업부
