ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,경기도 안양시 동안구 동편로 13번길65 넥스트아이빌딩,진광(Chen Guang),031-478-2700,2025.08.08 AM 11:18:16,1998/09/07,-,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",KR7137940003,"NextEye Co., Ltd.",넥스트아이,137940,2011/06/14,"85,368,992",100,중견기업부
