ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,서울특별시 종로구 통일로 134,박상신,02-2011-7114,2025.08.08 AM 11:15:10,2021/01/04,"",토목 건설업,KR737550K029,DL E&C(2PC),DL이앤씨2우(전환),37550L,2022/04/28,"2,111,951","5,000",-
