ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,"경기도 성남시 분당구 야탑로81번길 10,8층(야탑동, 아미고타워)",정백재,031-622-1700,2025.08.08 AM 11:40:23,1979/03/08,www.zinus.co.kr,가구 제조업,KR7013890009,ZINUS,지누스,013890,2019/10/30,"22,254,576",500,-
