ACNTCLS_MM,ADDR,CEO,CORP_TEL_NO,CURRENT_DATETIME,FOUND_DD,HPAGE,IND_NM,ISU_CD,ISU_ENG_NM,ISU_NM,ISU_SRT_CD,LIST_DD,LIST_SHRS,PARVAL,SECT_NM
12,"11 Wing Wo Street, Central, HONG KONG",채정망,86-599-8508611,2025.08.08 AM 11:36:09,2012/11/27,"",기타 금융업,HK0000312568,ORGANIC TEA COSMETICS HOLDINGS COMPANY LIMITED,오가닉티코스메틱,900300,2016/11/04,"96,002,224",무액면,외국기업(소속부없음)
